resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,parasitic
608,Phyllospadix scouleri,angiosperm,1,1333,Apohyale californica,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8350,n
608,Phyllospadix scouleri,angiosperm,1,1334,Apohyale pugettensis,gammarid,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8359,n
608,Phyllospadix scouleri,angiosperm,1,1335,Parallorchestes americana,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8368,n
608,Phyllospadix scouleri,angiosperm,1,1336,Parallorchestes cowani,gammarid,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8377,n
608,Phyllospadix scouleri,angiosperm,1,1337,Parallorchestes leblondi,gammarid,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8386,n
608,Phyllospadix scouleri,angiosperm,1,1338,Protohyale (Leptohyale) longipalpa,gammarid,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8395,n
608,Phyllospadix scouleri,angiosperm,1,1339,Ptilohyale littoralis,gammarid,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8404,n
608,Phyllospadix scouleri,angiosperm,1,1235,Ancinus granulatus,isopod,1,1,4,4,1,NA,NA,all,both,NA,yes,NA,8422,n
608,Phyllospadix scouleri,angiosperm,1,1756,Stenoplax heathiana,chiton,3,3,1,3,1,311,NA,middle to low,both,NA,yes,NA,4358,n
608,Phyllospadix scouleri,angiosperm,1,2115,Lecithaster gibbosus,trematode,1,3,1,3,1,360,Central California,all,pools,NA,yes,NA,11138,n
608,Phyllospadix scouleri,angiosperm,1,252,Bittium eschrichtii,snail,1,3,4,4,1,"Morris, Abbott, & Haderlie",NA,low,both,NA,yes,NA,4225,n
608,Phyllospadix scouleri,angiosperm,1,1763,Cyanoplax berryana,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8107,n
608,Phyllospadix scouleri,angiosperm,1,1764,Cyanoplax caverna,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8116,n
608,Phyllospadix scouleri,angiosperm,1,1768,Cyanoplax cryptica,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8125,n
608,Phyllospadix scouleri,angiosperm,1,1765,Cyanoplax dentiens,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8134,n
608,Phyllospadix scouleri,angiosperm,1,1766,Cyanoplax keepiana,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8143,n
608,Phyllospadix scouleri,angiosperm,1,1767,Cyanoplax lowei,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8152,n
608,Phyllospadix scouleri,angiosperm,1,1769,Cyanoplax thomasi,chiton,1,1,4,4,1,NA,NA,middle,both,NA,yes,NA,8161,n
608,Phyllospadix scouleri,angiosperm,1,1770,Nuttallina fluxa,chiton,1,1,4,4,1,NA,NA,middle to low,both,NA,yes,NA,8170,n
608,Phyllospadix scouleri,angiosperm,1,1881,Runcina macfarlandi,limpet,1,1,4,4,1,NA,NA,high,both,NA,yes,NA,8575,n
608,Phyllospadix scouleri,angiosperm,1,1875,Williamia peltoides,limpet,1,1,4,4,1,NA,NA,low,both,NA,yes,NA,8584,n
91,Aglaophenia struthionides,hydroid,5,143,Dermasterias imbricata,sea star,1,1,2,3,2,319,"Puget Sound, WA",low,pools,no,yes,NA,10287,n
91,Aglaophenia struthionides,hydroid,5,560,Hermissenda crassicornis,nudibranch,1,1,NA,3,1,Light & Smith,NA,low,NA,no,NA,NA,2485,n
91,Aglaophenia struthionides,hydroid,5,348,Dirona albolineata,nudibranch,1,3,NA,3,1,108,NA,NA,NA,NA,NA,NA,737,n
91,Aglaophenia struthionides,hydroid,5,348,Dirona albolineata,nudibranch,1,3,1,3,1,108,NA,low,pools,NA,no,NA,3791,n
91,Aglaophenia struthionides,hydroid,5,349,Dirona picta,nudibranch,1,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,670,n
91,Aglaophenia struthionides,hydroid,5,349,Dirona picta,nudibranch,1,3,NA,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,yes,yes,NA,2578,n
91,Aglaophenia struthionides,hydroid,5,347,Doto amyra,nudibranch,1,3,NA,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,yes,yes,NA,2575,n
91,Aglaophenia struthionides,hydroid,5,347,Doto amyra,nudibranch,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20636,n
91,Aglaophenia struthionides,hydroid,5,634,Doto kya,nudibranch,1,3,NA,3,1,LSM,NA,low,pools,n,NA,NA,728,n
91,Aglaophenia struthionides,hydroid,5,634,Doto kya,nudibranch,1,3,NA,3,1,Light & Smith,NA,low,pools,no,yes,NA,2582,n
91,Aglaophenia struthionides,hydroid,5,634,Doto kya,nudibranch,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20638,n
91,Aglaophenia struthionides,hydroid,5,1923,Dendronotus frondosus,nudibranch,1,3,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2548,n
91,Aglaophenia struthionides,hydroid,5,1924,Dendronotus subramosus,nudibranch,1,3,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2549,n
91,Aglaophenia struthionides,hydroid,5,1924,Dendronotus subramosus,nudibranch,1,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20551,n
91,Aglaophenia struthionides,hydroid,5,1925,Doto lancei,nudibranch,1,3,NA,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,yes,yes,NA,2581,n
91,Aglaophenia struthionides,hydroid,5,1925,Doto lancei,nudibranch,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,all,NA,y,y,NA,20639,n
91,Aglaophenia struthionides,hydroid,5,571,Ammothea hilgendorfi,sea spider,1,27,1,3,1,284,NA,low,pools,NA,no,NA,3937,n
91,Aglaophenia struthionides,hydroid,5,633,Doto columbiana,nudibranch,1,1,2,6,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20637,n
91,Aglaophenia struthionides,hydroid,5,1433,Tanystylum duospinum,sea spider,1,27,1,3,1,284,NA,low,pools,NA,no,NA,3936,n
102,Epiactis prolifera,anemone,1,143,Dermasterias imbricata,sea star,1,1,NA,3,1,MAH,NA,NA,pools,y,NA,NA,12,n
102,Epiactis prolifera,anemone,1,143,Dermasterias imbricata,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,13253,n
102,Epiactis prolifera,anemone,1,143,Dermasterias imbricata,sea star,1,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20533,n
102,Epiactis prolifera,anemone,1,104,Urticina crassicornis,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,15102,n
102,Epiactis prolifera,anemone,1,106,Urticina lofotensis,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,15108,n
102,Epiactis prolifera,anemone,1,105,Urticina coriacea,anemone,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,15105,n
102,Epiactis prolifera,anemone,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,13784,n
102,Epiactis prolifera,anemone,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,13787,n
102,Epiactis prolifera,anemone,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,13793,n
102,Epiactis prolifera,anemone,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,13790,n
102,Epiactis prolifera,anemone,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,13796,n
102,Epiactis prolifera,anemone,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,13799,n
102,Epiactis prolifera,anemone,1,560,Hermissenda crassicornis,nudibranch,1,1,NA,3,1,Light & Smith,NA,low,NA,no,NA,NA,2487,n
102,Epiactis prolifera,anemone,1,358,Aeolidia loui,nudibranch,1,1,NA,3,1,MAH,NA,NA,pools,y,NA,NA,11,n
102,Epiactis prolifera,anemone,1,358,Aeolidia loui,nudibranch,1,3,NA,3,1,"MAH, 162","CA, USA",NA,NA,NA,NA,NA,696,n
102,Epiactis prolifera,anemone,1,358,Aeolidia loui,nudibranch,1,3,NA,3,1,"Kienberger et al, 2016; Morris, Abbott, & Haderlie",NA,low,NA,yes,NA,NA,2447,n
102,Epiactis prolifera,anemone,1,358,Aeolidia loui,nudibranch,1,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",California,low,NA,y,y,NA,20532,n
102,Epiactis prolifera,anemone,1,359,Anteaeolidiella oliviae,nudibranch,1,3,NA,3,1,MAH,NA,low,pools,y,yes,not sure if micropredator or not,760,n
102,Epiactis prolifera,anemone,1,359,Anteaeolidiella oliviae,nudibranch,1,3,NA,3,1,"Morris, Abbott, & Haderlie",NA,low tidepools,NA,yes,NA,NA,2449,n
102,Epiactis prolifera,anemone,1,712,Homo sapiens,human,1,1,3,6,2,"375, 376",Sanak Archipelago,"middle, low",NA,no,y,NA,14700,n
102,Epiactis prolifera,anemone,1,1955,Aeolidiella oliviae,nudibranch,1,3,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2560,n
467,Paraconcavus pacificus,barnacle,1,707,Hexagrammos decagrammus,fish,1,1,NA,3,1,MAH,NA,low,exposed,y,y,NA,917,n
467,Paraconcavus pacificus,barnacle,1,112,Imogine tripartitus,flatworm,1,1,NA,3,1,MAH,NA,NA,both,y,NA,NA,13,n
467,Paraconcavus pacificus,barnacle,1,112,Imogine tripartitus,flatworm,1,1,NA,3,1,MAH,NA,low,exposed,y,y,NA,916,n
467,Paraconcavus pacificus,barnacle,1,705,Pleioplana inquieta,flatworm,1,1,1,3,1,"Morris, Abbott, & Haderlie",California,low,NA,y,y,NA,20493,n
467,Paraconcavus pacificus,barnacle,1,2060,Stylochus tripartitus,turbellarian,1,1,1,3,1,"Morris, Abbott, & Haderlie",California,all,NA,y,y,NA,20492,n
467,Paraconcavus pacificus,barnacle,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,397,NA,low,exposed,no,y,NA,19819,n
467,Paraconcavus pacificus,barnacle,1,3018,Larus brachyrynchus,bird,1,1,2,6,1,407,NA,low,NA,no,y,NA,20131,n
319,Rostanga pulchra,nudibranch,1,114,Notocomplana acticola,flatworm,1,1,NA,3,1,MAH,NA,NA,both,y,NA,NA,14,n
199,Lottia digitalis,true limpet,1,149,Leptasterias hexactis,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13330,n
199,Lottia digitalis,true limpet,1,286,Lirabuccinum dirum,whelk,1,1,NA,3,1,MAH,NA,middle,NA,y,NA,NA,446,n
199,Lottia digitalis,true limpet,1,286,Lirabuccinum dirum,whelk,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,NA,yes,NA,NA,2408,n
199,Lottia digitalis,true limpet,1,566,Pachygrapsus crassipes,true crab,1,1,NA,3,1,MAH,NA,high,exposed,y,NA,NA,201,n
199,Lottia digitalis,true limpet,1,418,Octopus bimaculoides,octopus,1,1,NA,6,1,MAH,NA,low,pools,y,yes,NA,839,n
199,Lottia digitalis,true limpet,1,672,Leptasterias aequalis,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13331,n
199,Lottia digitalis,true limpet,1,15,Clinocottus analis,fish,1,1,NA,3,1,154,Mexico,NA,NA,NA,NA,NA,506,n
199,Lottia digitalis,true limpet,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13802,n
199,Lottia digitalis,true limpet,1,19,Gobiesox maeandricus,fish,1,1,1,3,1,258,NA,high,pools,NA,yes,NA,3830,n
199,Lottia digitalis,true limpet,1,19,Gobiesox maeandricus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13630,n
199,Lottia digitalis,true limpet,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13803,n
199,Lottia digitalis,true limpet,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13805,n
199,Lottia digitalis,true limpet,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13804,n
199,Lottia digitalis,true limpet,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13806,n
199,Lottia digitalis,true limpet,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13807,n
199,Lottia digitalis,true limpet,1,148,Leptasterias pusilla,sea star,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,13329,n
199,Lottia digitalis,true limpet,1,3019,Larus glaucescens,bird,1,1,2,3,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,18828,n
199,Lottia digitalis,true limpet,1,3019,Larus glaucescens,bird,1,1,2,3,1,385,NA,high,both,no,y,NA,19278,n
199,Lottia digitalis,true limpet,1,3049,Melanitta perspicillata,bird,1,1,4,"4, 5",1,"MAH, 420",NA,low,pools,y,y,"eaten by ""birds""",11806,n
199,Lottia digitalis,true limpet,1,123,Emplectonema gracile,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,16029,n
199,Lottia digitalis,true limpet,1,1723,Emplectonema buergeri,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,16030,n
199,Lottia digitalis,true limpet,1,1724,Nemertopsis gracilis,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,16031,n
199,Lottia digitalis,true limpet,1,3012,Haematopus bachmani,bird,1,1,1,3,1,"380, 383, 384","Alaska, Channel Islands",middle,both,n,yes,NA,11447,n
199,Lottia digitalis,true limpet,1,3012,Haematopus bachmani,bird,1,1,2,3,2,"375, 376",Sanak Archipelago,high,NA,no,y,NA,18650,n
199,Lottia digitalis,true limpet,1,3012,Haematopus bachmani,bird,1,1,2,3,1,394,NA,high,both,no,y,NA,19264,n
199,Lottia digitalis,true limpet,1,3013,Larus californicus,bird,1,1,4,4,1,MAH,NA,all,both,n,y,"eaten by ""birds""",11795,n
199,Lottia digitalis,true limpet,1,114,Notocomplana acticola,flatworm,1,1,NA,3,1,MAH,NA,NA,both,y,NA,NA,15,n
199,Lottia digitalis,true limpet,1,598,Pharcidia balani,fungus,1,5,NA,3,1,MAH,NA,high,exposed,y,NA,NA,199,y
199,Lottia digitalis,true limpet,1,660,Larus occidentalis,bird,1,1,4,4,1,"418, 419",California,all,both,n,yes,"eaten by ""birds""",11396,n
199,Lottia digitalis,true limpet,1,2110,Tringa semipalmata,bird,1,1,4,4,1,MAH,NA,all,both,n,y,"eaten by ""birds""",11816,n
199,Lottia digitalis,true limpet,1,3015,Chroicocephalus philadelphia,bird,1,1,NA,4,1,MAH,NA,NA,NA,NA,NA,"eaten by ""birds""",11471,n
199,Lottia digitalis,true limpet,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,"MAH, 396, 397, 398, 399",NA,NA,both,n,y,"eaten by ""birds""",11566,n
199,Lottia digitalis,true limpet,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,399,NA,high,both,no,y,NA,19335,n
199,Lottia digitalis,true limpet,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,397,NA,high,both,no,y,NA,19386,n
199,Lottia digitalis,true limpet,1,3027,Calidris alpina,bird,1,1,4,4,1,"MAH, 401, 402, 403, 404",NA,NA,both,n,y,"eaten by ""birds""",11576,n
199,Lottia digitalis,true limpet,1,3016,Larus delawarensis,bird,1,1,4,4,2,"MAH, 405",Atlantic,NA,both,n,y,"eaten by ""birds""",11585,n
199,Lottia digitalis,true limpet,1,3018,Larus brachyrynchus,bird,1,1,4,4,2,"MAH, 407",NA,NA,both,n,y,"eaten by ""birds""",11595,n
199,Lottia digitalis,true limpet,1,3029,Limnodromus scolopaceus,bird,1,1,4,4,1,"404, MAH",NA,NA,NA,NA,NA,"eaten by ""birds""",11615,n
199,Lottia digitalis,true limpet,1,3017,Larus argentatus,bird,1,1,4,4,1,MAH,NA,all,NA,NA,NA,"eaten by ""birds""",11667,n
199,Lottia digitalis,true limpet,1,3046,Podiceps nigricollis,bird,1,1,4,4,1,MAH,NA,all,both,n,y,"eaten by ""birds""",11837,n
199,Lottia digitalis,true limpet,1,3022,Calidris virgata,bird,1,1,3,6,2,399,Oregon,all,both,no,y,NA,18985,n
199,Lottia digitalis,true limpet,1,3085,Gymnophallus obscurus,trematode,5,6,1,3,1,386,NA,high,both,no,y,NA,19184,y
199,Lottia digitalis,true limpet,1,3085,Gymnophallus obscurus,trematode,5,6,2,3,1,387,NA,high,both,no,y,NA,19232,y
199,Lottia digitalis,true limpet,1,3086,Gymnophallus obscurus,trematode,1,6,1,3,1,386,NA,high,both,no,y,NA,19185,y
199,Lottia digitalis,true limpet,1,3086,Gymnophallus obscurus,trematode,1,6,2,3,1,387,NA,high,both,no,y,NA,19233,y
2339,Balanus sp.,barnacle,1,720,Evasterias troschelii,sea star,1,1,2,3,2,319,"Puget Sound, WA",low,pools,no,yes,NA,10300,n
2339,Balanus sp.,barnacle,1,114,Notocomplana acticola,flatworm,1,1,NA,3,1,MAH,NA,NA,both,y,NA,NA,16,n
2339,Balanus sp.,barnacle,1,625,Pteropurpura festiva,murex,1,1,1,3,1,267,NA,high,both,NA,no,NA,3595,n
2339,Balanus sp.,barnacle,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,398,NA,all,both,no,y,NA,19411,n
2339,Balanus sp.,barnacle,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,399,NA,all,both,no,y,NA,19424,n
2339,Balanus sp.,barnacle,1,3023,Arenaria melanocephala,bird,1,1,2,6,1,397,NA,all,exposed,no,y,NA,19825,n
2339,Balanus sp.,barnacle,1,3018,Larus brachyrynchus,bird,1,1,2,6,1,407,NA,all,NA,no,y,NA,20137,n
475,Cirolana harfordi,isopod,1,2,Gibbonsia elegans,fish,1,1,NA,3,1,7,Los Angeles,NA,pools,NA,NA,NA,17,n
475,Cirolana harfordi,isopod,1,2,Gibbonsia elegans,fish,1,1,NA,3,1,MAH,NA,middle,exposed,y,y,NA,927,n
475,Cirolana harfordi,isopod,1,2,Gibbonsia elegans,fish,1,1,1,3,1,"Morris, Abbott, & Haderlie",California,NA,NA,y,y,NA,20579,n
475,Cirolana harfordi,isopod,1,6,Micrometrus minimus,fish,1,1,NA,3,1,7,NA,NA,NA,NA,NA,NA,102,n
475,Cirolana harfordi,isopod,1,6,Micrometrus minimus,fish,1,1,NA,3,1,MAH,NA,middle,exposed,y,y,NA,929,n
475,Cirolana harfordi,isopod,1,6,Micrometrus minimus,fish,1,1,1,3,1,"Morris, Abbott, & Haderlie",California,NA,NA,y,y,NA,20581,n
475,Cirolana harfordi,isopod,1,706,Apodichthys fucorum,fish,1,1,NA,3,1,MAH,NA,middle,exposed,y,y,NA,928,n
475,Cirolana harfordi,isopod,1,706,Apodichthys fucorum,fish,1,1,1,3,1,"Morris, Abbott, & Haderlie",California,NA,NA,y,y,NA,20580,n
475,Cirolana harfordi,isopod,1,3018,Larus brachyrynchus,bird,1,1,2,6,1,407,NA,middle,NA,no,y,NA,19976,n
493,Idotea urotoma,isopod,1,540,Pugettia gracilis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17903,n
493,Idotea urotoma,isopod,1,2,Gibbonsia elegans,fish,1,1,NA,3,1,7,Los Angeles,NA,pools,NA,NA,reported as rectilinea,18,n
493,Idotea urotoma,isopod,1,1,Gibbonsia metzi,fish,1,1,NA,3,1,7,Los Angeles,NA,pools,NA,NA,reported as rectilinea,35,n
493,Idotea urotoma,isopod,1,6,Micrometrus minimus,fish,1,1,NA,3,1,7,NA,NA,NA,NA,NA,reported as rectilinea,97,n
493,Idotea urotoma,isopod,1,539,Pugettia producta,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17882,n
493,Idotea urotoma,isopod,1,541,Pugettia richii,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17924,n
493,Idotea urotoma,isopod,1,542,Pugettia dalli,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17945,n
493,Idotea urotoma,isopod,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14203,n
493,Idotea urotoma,isopod,1,2086,Enophrys bison,fish,1,1,3,6,2,361,mudflat in Northern California,low,pools,NA,yes,NA,11170,n
493,Idotea urotoma,isopod,1,19,Gobiesox maeandricus,fish,1,1,NA,3,1,258,NA,middle to low,NA,no,NA,NA,2236,n
493,Idotea urotoma,isopod,1,19,Gobiesox maeandricus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,13665,n
493,Idotea urotoma,isopod,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14224,n
493,Idotea urotoma,isopod,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14266,n
493,Idotea urotoma,isopod,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14245,n
493,Idotea urotoma,isopod,1,2087,Gibbonsia montereyensis,fish,1,1,2,6,1,362,"Dillon Beach, CA",low,pools,NA,yes,"termed a ""gammarid feeder""",11199,n
493,Idotea urotoma,isopod,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14287,n
493,Idotea urotoma,isopod,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14308,n
493,Idotea urotoma,isopod,1,984,Crangon handi,shrimp,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17675,n
493,Idotea urotoma,isopod,1,992,Pugettia producta,true crab,2,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17966,n
493,Idotea urotoma,isopod,1,3000,Cebidichthys violaceus,fish,4,1,2,6,1,359,Central California,all,pools,NA,yes,NA,11087,n
493,Idotea urotoma,isopod,1,3002,Xiphister mucosus,fish,4,1,2,6,1,359,Central California,all,pools,NA,yes,NA,11109,n
493,Idotea urotoma,isopod,1,3049,Melanitta perspicillata,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,18621,n
493,Idotea urotoma,isopod,1,126,Amphiporus imparispinosus,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,16175,n
493,Idotea urotoma,isopod,1,1718,Amphiporus cruentatus,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,16196,n
493,Idotea urotoma,isopod,1,1719,Amphiporus flavescens,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,16217,n
493,Idotea urotoma,isopod,1,1720,Amphiporus formidabilis,nemertean,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,16238,n
493,Idotea urotoma,isopod,1,3012,Haematopus bachmani,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,18704,n
493,Idotea urotoma,isopod,1,3018,Larus brachyrynchus,bird,1,1,2,6,1,407,NA,middle to low,NA,no,y,NA,19991,n
490,Pentidotea wosnesenskii,isopod,1,540,Pugettia gracilis,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17900,n
490,Pentidotea wosnesenskii,isopod,1,2,Gibbonsia elegans,fish,1,1,NA,3,1,7,Los Angeles,NA,pools,NA,NA,NA,19,n
490,Pentidotea wosnesenskii,isopod,1,1,Gibbonsia metzi,fish,1,1,1,3,1,"Morris, Abbott, & Haderlie",California,NA,NA,y,y,NA,20587,n
490,Pentidotea wosnesenskii,isopod,1,6,Micrometrus minimus,fish,1,1,NA,3,1,MAH,NA,low,pools,y,y,NA,934,n
490,Pentidotea wosnesenskii,isopod,1,6,Micrometrus minimus,fish,1,1,NA,3,1,MAH,NA,low,pools,y,y,NA,936,n
490,Pentidotea wosnesenskii,isopod,1,6,Micrometrus minimus,fish,1,1,1,3,1,"Morris, Abbott, & Haderlie",California,NA,NA,y,y,NA,20588,n
490,Pentidotea wosnesenskii,isopod,1,539,Pugettia producta,true crab,4,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17879,n
490,Pentidotea wosnesenskii,isopod,1,541,Pugettia richii,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17921,n
490,Pentidotea wosnesenskii,isopod,1,542,Pugettia dalli,true crab,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17942,n
490,Pentidotea wosnesenskii,isopod,1,15,Clinocottus analis,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14200,n
490,Pentidotea wosnesenskii,isopod,1,19,Gobiesox maeandricus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,13662,n
490,Pentidotea wosnesenskii,isopod,1,2081,Clinocottus acuticeps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14221,n
490,Pentidotea wosnesenskii,isopod,1,2083,Clinocottus globiceps,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14263,n
490,Pentidotea wosnesenskii,isopod,1,2082,Clinocottus embryum,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14242,n
490,Pentidotea wosnesenskii,isopod,1,2084,Clinocottus recalvus,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14284,n
490,Pentidotea wosnesenskii,isopod,1,2085,Clinocottus spp.,fish,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,14305,n
490,Pentidotea wosnesenskii,isopod,1,984,Crangon handi,shrimp,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17672,n
490,Pentidotea wosnesenskii,isopod,1,992,Pugettia producta,true crab,2,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,17963,n
490,Pentidotea wosnesenskii,isopod,1,3019,Larus glaucescens,bird,1,1,2,3,1,385,NA,middle to low,both,no,y,NA,19323,n
490,Pentidotea wosnesenskii,isopod,1,3049,Melanitta perspicillata,bird,1,1,3,6,2,"375, 376",Sanak Archipelago,middle to low,NA,no,y,NA,18618,n
