resourceNum,consumerNum,INITIALS,consumerName,consumerCat,consumerStage,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
608,1768,ZZ_coded,Cyanoplax cryptica,chiton,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8125,22-Apr-24
608,1765,ZZ_coded,Cyanoplax dentiens,chiton,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8134,22-Apr-24
608,1766,ZZ_coded,Cyanoplax keepiana,chiton,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8143,22-Apr-24
608,1767,ZZ_coded,Cyanoplax lowei,chiton,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8152,22-Apr-24
608,1769,ZZ_coded,Cyanoplax thomasi,chiton,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,middle,both,NA,yes,NA,8161,22-Apr-24
608,1770,ZZ_coded,Nuttallina fluxa,chiton,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,middle to low,both,NA,yes,NA,8170,22-Apr-24
608,1290,ZZ_coded,Ampithoe corallina,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8242,22-Apr-24
608,1291,ZZ_coded,Ampithoe dalli,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8251,22-Apr-24
608,1292,ZZ_coded,Ampithoe lacertosa,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8260,22-Apr-24
608,1294,ZZ_coded,Ampithoe pollex,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8278,22-Apr-24
608,1295,ZZ_coded,Ampithoe ramondi,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8287,22-Apr-24
608,1296,ZZ_coded,Ampithoe sectimanus,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8296,22-Apr-24
608,1301,ZZ_coded,Peramphithoe lindbergi,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8305,22-Apr-24
608,1303,ZZ_coded,Peramphithoe plea,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8323,22-Apr-24
608,1305,ZZ_coded,Peramphithoe tea,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8332,22-Apr-24
608,1332,ZZ_coded,Apohyale anceps,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8341,22-Apr-24
608,1333,ZZ_coded,Apohyale californica,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8350,22-Apr-24
608,1334,ZZ_coded,Apohyale pugettensis,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8359,22-Apr-24
608,1335,ZZ_coded,Parallorchestes americana,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8368,22-Apr-24
608,1336,ZZ_coded,Parallorchestes cowani,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8377,22-Apr-24
608,1337,ZZ_coded,Parallorchestes leblondi,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8386,22-Apr-24
608,1338,ZZ_coded,Protohyale (Leptohyale) longipalpa,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8395,22-Apr-24
608,1339,ZZ_coded,Ptilohyale littoralis,gammarid,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8404,22-Apr-24
608,1235,ZZ_coded,Ancinus granulatus,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8422,22-Apr-24
608,1254,ZZ_coded,Idotea rufescens,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8431,22-Apr-24
608,1236,ZZ_coded,Dynamene benedicti,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8440,22-Apr-24
608,1237,ZZ_coded,Dynamenella dilatata,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8449,22-Apr-24
608,1238,ZZ_coded,Dynamenella glabra,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8458,22-Apr-24
608,1241,ZZ_coded,Exosphaeroma inornata,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8485,22-Apr-24
608,478,ZZ_coded,Exosphaeroma octoncum,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8494,22-Apr-24
608,479,ZZ_coded,Exosphaeroma rhomburum,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8503,22-Apr-24
608,1242,ZZ_coded,Gnorimosphaeroma noblei,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8512,22-Apr-24
608,1243,ZZ_coded,Paradella dianae,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8521,22-Apr-24
608,1244,ZZ_coded,Sphaeroma quoianum,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8530,22-Apr-24
608,1245,ZZ_coded,Sphaeroma walkeri,isopod,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8539,22-Apr-24
608,1876,ZZ_coded,Lottia digitalis situs,limpet,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,all,both,NA,yes,NA,8566,22-Apr-24
608,1881,ZZ_coded,Runcina macfarlandi,limpet,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,high,both,NA,yes,NA,8575,22-Apr-24
608,1875,ZZ_coded,Williamia peltoides,limpet,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8584,22-Apr-24
608,537,ZZ_coded,Epialtoides hiltoni,true crab,1,Phyllospadix scouleri,angiosperm,1,1,4,4,NA,NA,NA,low,both,NA,yes,NA,8620,22-Apr-24
91,1942,ZZ,Dendronotus subramosus,nudibranch,1,Aglaophenia struthionides,hydroid,1,2,NA,3,NA,MAH,NA,NA,pools,y,NA,NA,10,NA
91,348,ZZ,Dirona albolineata,nudibranch,1,Aglaophenia struthionides,hydroid,1,3,NA,3,NA,108,NA,NA,NA,NA,NA,NA,737,NA
91,348,ZZ,Dirona albolineata,nudibranch,1,Aglaophenia struthionides,hydroid,5,3,1,3,NA,108,NA,low,pools,NA,no,NA,3791,3-Apr-24
91,349,EMH,Dirona picta,nudibranch,1,Aglaophenia struthionides,hydroid,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,670,NA
91,349,ZZ,Dirona picta,nudibranch,1,Aglaophenia struthionides,hydroid,5,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,yes,yes,NA,2578,22-Mar-24
91,560,ZZ_coded,Hermissenda crassicornis,nudibranch,1,Aglaophenia struthionides,hydroid,5,1,NA,3,NA,Light & Smith,NA,low,NA,no,NA,NA,2485,22-Mar-24
91,347,ZZ,Doto amyra,nudibranch,1,Aglaophenia struthionides,hydroid,5,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,yes,yes,NA,2575,22-Mar-24
91,634,ZZ,Doto kya,nudibranch,1,Aglaophenia struthionides,hydroid,1,3,NA,3,NA,LSM,NA,low,pools,n,NA,NA,728,NA
91,634,ZZ,Doto kya,nudibranch,1,Aglaophenia struthionides,hydroid,5,3,NA,3,NA,Light & Smith,NA,low,pools,no,yes,NA,2582,22-Mar-24
91,1923,ZZ_coded,Dendronotus frondosus,nudibranch,1,Aglaophenia struthionides,hydroid,5,3,NA,3,NA,Light & Smith,NA,all,NA,no,NA,NA,2548,22-Mar-24
91,1924,ZZ_coded,Dendronotus subramosus,nudibranch,1,Aglaophenia struthionides,hydroid,5,3,NA,3,NA,Light & Smith,NA,all,NA,no,NA,NA,2549,22-Mar-24
91,1925,ZZ,Doto lancei,nudibranch,1,Aglaophenia struthionides,hydroid,5,3,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,yes,yes,NA,2581,22-Mar-24
91,571,ZZ,Ammothea hilgendorfi,sea spider,1,Aglaophenia struthionides,hydroid,5,27,1,3,NA,284,NA,low,pools,NA,no,NA,3937,9-Apr-24
91,1433,ZZ,Tanystylum duospinum,sea spider,1,Aglaophenia struthionides,hydroid,5,27,1,3,NA,284,NA,low,pools,NA,no,NA,3936,9-Apr-24
102,143,ZZ,Dermasterias imbricata,sea star,1,Epiactis prolifera,anemone,1,1,NA,3,NA,MAH,NA,NA,pools,y,NA,NA,12,NA
102,358,ZZ,Aeolidia loui,nudibranch,1,Epiactis prolifera,anemone,1,1,NA,3,NA,MAH,NA,NA,pools,y,NA,NA,11,NA
102,358,EMH,Aeolidia loui,nudibranch,1,Epiactis prolifera,anemone,1,3,NA,3,NA,"MAH, 162","CA, USA",NA,NA,NA,NA,NA,696,NA
102,358,ZZ_coded,Aeolidia loui,nudibranch,1,Epiactis prolifera,anemone,1,3,NA,3,NA,"Kienberger et al, 2016; Morris, Abbott, & Haderlie",NA,low,NA,yes,NA,NA,2447,22-Mar-24
102,560,ZZ_coded,Hermissenda crassicornis,nudibranch,1,Epiactis prolifera,anemone,1,1,NA,3,NA,Light & Smith,NA,low,NA,no,NA,NA,2487,22-Mar-24
102,359,ZZ,Antaeolidella olivae,nudibranch,1,Epiactis prolifera,anemone,1,3,NA,3,NA,MAH,NA,low,pools,y,yes,not sure if micropredator or not,760,NA
102,359,ZZ_coded,Anteaeolidiella oliviae,nudibranch,1,Epiactis prolifera,anemone,1,3,NA,3,NA,"Morris, Abbott, & Haderlie",NA,low tidepools,NA,yes,NA,NA,2449,22-Mar-24
102,1955,ZZ_coded,Aeolidiella oliviae,nudibranch,1,Epiactis prolifera,anemone,1,3,NA,3,NA,Light & Smith,NA,all,NA,no,NA,NA,2560,22-Mar-24
467,707,ZZ,Pleioplana inquieta,flatworm,1,Paraconcavus pacificus,barnacle,1,1,NA,3,NA,MAH,NA,low,exposed,y,y,NA,917,NA
467,112,ZZ,Imogine tripartitus,flatworm,1,Paraconcavus pacificus,Barnacle,1,1,NA,3,NA,MAH,NA,NA,both,y,NA,NA,13,NA
467,112,ZZ,Imogine tripartitus,flatworm,1,Paraconcavus pacificus,barnacle,1,1,NA,3,NA,MAH,NA,low,exposed,y,y,NA,916,NA
319,114,ZZ,Notoplana acticola,flatworm,1,Rostanga pulchra,nudibranch,1,1,NA,3,NA,MAH,NA,NA,both,y,NA,NA,14,NA
199,286,ZZ,Lirabuccinum dirum,snail,1,Lottia digitalis,limpet,1,1,NA,3,NA,MAH,NA,middle,NA,y,NA,NA,446,NA
199,286,ZZ_coded,Lirabuccinum dirum,whelk,1,Lottia digitalis,true limpet,1,1,NA,3,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,NA,yes,NA,NA,2408,22-Mar-24
199,566,ZZ,Pachygrapsus crassipes,crab,1,Lottia digitalis,limpet,1,1,NA,3,NA,MAH,NA,high,exposed,y,NA,NA,201,NA
199,418,ZZ,Octopus bimaculoides,octopus,1,Lottia digitalis,limpet,1,1,NA,6,NA,MAH,NA,low,pools,y,yes,NA,839,NA
199,15,EMH,Clinocottus analis,fish,1,Lottia digitalis,limpet,1,1,NA,3,NA,RIZ Lit Search: 154,Mexico,NA,NA,NA,NA,NA,506,NA
199,19,ZZ,Gobiesox maeandricus,fish,1,Lottia digitalis,limpet,1,1,1,3,NA,258,NA,high,pools,NA,yes,NA,3830,3-Apr-24
199,114,ZZ,Notoplana acticola,flatworm,1,Lottia digitalis,Limpet,1,1,NA,3,NA,MAH,NA,NA,both,y,NA,NA,15,NA
199,598,ZZ,Pharcidia balani,fungus,1,Lottia digitalis,limpet,1,5,NA,3,NA,MAH,NA,high,exposed,y,NA,NA,199,NA
199,599,ZZ,Apohyale grandicornis,amphipod,2,Lottia digitalis,limpet,1,9,NA,3,NA,"100, MAH",NA,high,exposed,y,NA,NA,200,NA
199,599,ZZ_coded,Apohyale grandicornis,amphipod,4,Lottia digitalis,true limpet,1,2,NA,3,NA,100,NA,high,NA,no,NA,NA,2247,21-Mar-24
199,600,ZZ_coded,Apohyale grandicornis,amphipod,4,Lottia digitalis,true limpet,1,2,NA,3,NA,100,NA,high,NA,no,NA,NA,2248,21-Mar-24
2339,114,ZZ,Notoplana acticola,flatworm,1,Balanus sp.,barnacle,1,1,NA,3,NA,MAH,NA,NA,both,y,NA,NA,16,NA
2339,625,ZZ,Pteropurpura festiva,murex,1,Balanus sp.,barnacle,1,1,1,3,NA,267,NA,high,both,NA,no,NA,3595,2-Apr-24
475,6,EMH,Micrometrus minimus,fish,1,Cirolana harfordi,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,NA,NA,NA,NA,NA,NA,102,NA
475,6,ZZ,Micrometrus minimus,fish,1,Cirolana harfordi,isopod,1,1,NA,3,NA,MAH,NA,middle,exposed,y,y,NA,929,NA
475,2,EMH,Gibbonsia elegans,fish,1,Cirolana harfordi,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,17,NA
475,2,ZZ,Gibbonsia elegans,fish,1,Cirolana harfordi,isopod,1,1,NA,3,NA,MAH,NA,middle,exposed,y,y,NA,927,NA
475,706,ZZ,Apodichthys fucorum,fish,1,Cirolana harfordi,isopod,1,1,NA,3,NA,MAH,NA,middle,exposed,y,y,NA,928,NA
493,6,EMH,Micrometrus minimus,fish,1,Idotea urotoma,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,NA,NA,NA,NA,NA,reported as rectilinea,97,NA
493,19,ZZ_coded,Gobiesox maeandricus,fish,1,Idotea urotoma,isopod,1,1,NA,3,NA,258,NA,middle to low,NA,no,NA,NA,2236,21-Mar-24
493,2,EMH,Gibbonsia elegans,fish,1,Idotea urotoma,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,reported as rectilinea,18,NA
493,1,EMH,Gibbonsia metzi,fish,1,Idotea urotoma,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,reported as rectilinea,35,NA
490,6,ZZ,Micrometrus minimus,fish,NA,Idotea wosnesenskii,isopod,1,1,NA,3,NA,MAH,NA,low,pools,y,y,NA,934,NA
490,6,ZZ,Micrometrus minimus,fish,NA,Idotea wosnesenskii,isopod,1,1,NA,3,NA,MAH,NA,low,pools,y,y,NA,936,NA
490,2,EMH,Gibbonsia elegans,fish,1,Pentidotea wosnesenskii,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,19,NA
1253,2,EMH,Gibbonsia elegans,fish,1,Pentidotea resecata,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,20,NA
1253,1,EMH,Gibbonsia metzi,fish,1,Idotea resecata,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,33,NA
702,554,ZZ_coded,Cancer productus,true crab,1,Crangon alaskensis,shrimp,1,1,NA,3,NA,202,NA,NA,NA,no,NA,NA,1880,21-Mar-24
702,555,ZZ_coded,Cancer productus,true crab,1,Crangon alaskensis,shrimp,1,1,NA,3,NA,202,NA,NA,NA,no,NA,NA,1881,21-Mar-24
702,2,EMH,Gibbonsia elegans,fish,1,Crangon alaskensis,shrimp,1,1,NA,6,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,22,NA
702,1219,ZZ,Argeia pugettensis,isopod,1,Crangon alaskensis,shrimp,1,7,NA,3,NA,265,NA,all,pools,NA,no,NA,3140,1-Apr-24
702,296,ZZ,Volvarina taeniolata,snail,1,Crangon alaskensis,shrimp,1,3,3,10,NA,279,NA,low,pools,NA,no,NA,3929,8-Apr-24
702,695,ZZ,metacercaria_4,NA,5,Crangon alaskensis,shrimp,1,6,NA,1,6,diss_190,Hammond's Beach,middle,pools,n,n,NA,10243,24-Apr-24
1011,549,ZZ,Cancer antennaria,true crab,1,Pagurus armatus,hermit crab,1,1,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,2886,28-Mar-24
1011,566,ZZ,Pachygrapsus crassipes,true crab,1,Pagurus armatus,hermit crab,1,1,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,pools,NA,yes,NA,3446,2-Apr-24
1011,418,ZZ,Octopus bimaculoides,octopus,1,Pagurus armatus,hermit crab,1,1,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,2879,28-Mar-24
1011,710,ZZ,Phanerodon vacca,fish,1,Pagurus armatus,hermit crab,1,1,NA,6,NA,"Morris, Abbott,, Haderlie",NA,low,pools,NA,yes,NA,3455,2-Apr-24
1011,2,EMH,Gibbonsia elegans,fish,1,Pagurus armatus,hermit crab,1,1,2,6,NA,RIZ Lit Search: 7,Los Angeles,all,pools,y,y,NA,24,NA
430,6,EMH,Micrometrus minimus,fish,1,Platynereis bicanaliculata,polychaete,1,1,NA,3,NA,RIZ Lit Search: 7,NA,NA,NA,NA,NA,NA,101,NA
430,15,EMH,Clinocottus analis,fish,1,Platynereis bicanaliculata,polychaete,1,1,NA,3,NA,RIZ Lit Search: 154,Mexico,NA,NA,NA,NA,NA,509,NA
430,425,ZZ,Halosydna brevisetosa,polychaete,1,Platynereis bicanaliculata,NA,1,10,NA,3,NA,MAH,NA,low,both,y,NA,NA,876,NA
430,2,EMH,Gibbonsia elegans,fish,1,Platynereis bicanaliculata,polychaete,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,25,NA
430,1,EMH,Gibbonsia metzi,fish,1,Platynereis bicanaliculata,polychaete,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,40,NA
430,124,ZZ,Paranemertes peregrina,nemertean,1,Platynereis bicanaliculata,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,y,NA,NA,48,NA
609,6,EMH,Micrometrus minimus,fish,1,Hyale frequens,amphipod,1,1,NA,3,NA,RIZ Lit Search: 7,NA,NA,NA,NA,NA,NA,103,NA
609,15,EMH,Clinocottus analis,fish,1,Hyale frequens,amphipod,1,1,NA,3,NA,RIZ Lit Search: 154,Mexico,NA,NA,NA,NA,NA,520,NA
609,2,EMH,Gibbonsia elegans,fish,1,Protohyale frequens,amphipod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,26,NA
609,1,EMH,Gibbonsia metzi,fish,1,Hyale frequens,amphipod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,31,NA
609,2079,ZZ,Ascelichthys rhodorus,fish,1,Protohyale (Protohyale) frequens,gammarid,1,1,1,3,NA,258,NA,all,pools,NA,yes,NA,3850,3-Apr-24
609,2083,ZZ,Clinocottus globiceps,fish,1,Protohyale (Protohyale) frequens,gammarid,1,1,1,3,NA,258,NA,all,pools,NA,yes,NA,3851,3-Apr-24
609,984,ZZ,Crangon handi,shrimp,1,Protohyale (Protohyale) frequens,gammarid,1,1,NA,3,NA,"Light & Smith; Kuris, Carlton 1977",NA,all,pools,NA,yes,NA,2713,27-Mar-24
609,984,ZZ,Crangon handi,shrimp,1,Protohyale (Protohyale) frequens,gammarid,1,1,1,3,NA,251,NA,all,pools,NA,yes,NA,3849,3-Apr-24
190,150,ZZ,Pisaster ochraceus,sea star,1,Fissurella volcano,limpet,1,1,NA,3,NA,MAH,NA,low,pools,y,NA,NA,190,NA
190,15,EMH,Clinocottus analis,fish,1,Fissurella volcano,limpet,1,1,NA,3,NA,RIZ Lit Search: 154,Mexico,NA,NA,NA,NA,NA,505,NA
190,2,EMH,Gibbonsia elegans,fish,1,Fissurella volcano,limpet,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,27,NA
736,2,EMH,Gibbonsia elegans,fish,1,Lottia conus,limpet,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,28,NA
1286,1,EMH,Gibbonsia metzi,fish,1,Gammaropsis thompsoni,amphipod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,30,NA
501,19,EMH,Gobeisox maeandricus,fish,1,Ampithoe plumulosa,amphipod,1,1,NA,6,NA,RIZ Lit Search: 155,"CA, USA",NA,NA,NA,NA,NA,523,NA
501,1,EMH,Gibbonsia metzi,fish,1,Ampithoe plumulosa,amphipod,1,1,NA,6,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,32,NA
489,6,EMH,Micrometrus minimus,fish,1,Pentidotea aculeata,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,NA,NA,NA,NA,NA,NA,96,NA
489,1,EMH,Gibbonsia metzi,fish,1,Idotea aculeata,isopod,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,34,NA
489,1,ZZ,Gibbonsia metzi,fish,NA,Idotea aculeata,isopod,1,1,NA,3,NA,MAH,NA,low,pools,y,y,NA,933,NA
489,1,ZZ,Gibbonsia metzi,fish,NA,Idotea aculeata,isopod,1,1,NA,3,NA,MAH,NA,low,pools,y,y,NA,935,NA
515,1,EMH,Gibbonsia metzi,fish,1,Heptacarpus paludicola,shrimp,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,36,NA
515,693,ZZ,opecoelid_metacercaria_3,NA,5,Heptacarpus paludicola,shrimp,1,6,NA,1,6,diss_194,Arroyo Hondo,middle,pools,n,n,NA,10247,24-Apr-24
515,697,ZZ,metacercaria_6,NA,5,Heptacarpus paludicola,shrimp,1,6,NA,1,6,diss_195,Shell Beach,middle,pools,n,n,NA,10248,24-Apr-24
524,549,ZZ,Cancer antennarius,true crab,1,Pagurus samuelis,hermit crab,1,1,NA,3,NA,MAH,NA,low,pools,y,n,NA,970,NA
524,549,ZZ,Cancer antennaria,true crab,1,Pagurus samuelis,hermit crab,1,1,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,2892,28-Mar-24
524,261,ZZ,Crepidula perforans,snail,1,Pagurus samuelis,hermit crab,1,9,NA,3,NA,MAH,NA,high,pools,y,NA,unsure of interaction.type,374,NA
524,566,ZZ,Pachygrapsus crassipes,true crab,1,Pagurus samuelis,hermit crab,1,1,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,all,pools,NA,yes,NA,3440,2-Apr-24
524,418,EMH,Octopus bimaculoides,octopus,1,Pagurus samuelis,hermit crab,1,1,NA,6,NA,RIZ Lit Search: 157,"CA, USA",NA,NA,NA,NA,NA,538,NA
524,418,ZZ,Octopus bimaculoides,octopus,1,Pagurus samuelis,hermit crab,1,1,NA,6,NA,MAH,NA,low,pools,y,yes,NA,827,NA
524,418,ZZ,Octopus bimaculoides,octopus,1,Pagurus samuelis,hermit crab,1,1,NA,6,NA,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,2885,28-Mar-24
524,635,ZZ,Celleporella hyalina,bryozoan,1,Pagurus samuelis,hermit crab,1,2,NA,6,NA,LSM,NA,all,pools,n,NA,NA,733,NA
524,710,ZZ,Rhacochilus vacca,fish,1,Pagurus samuelis,hermit crab,1,1,NA,3,NA,MAH,NA,all,pools,y,y,NA,943,NA
524,710,ZZ,Phanerodon vacca,fish,1,Pagurus samuelis,hermit crab,1,1,NA,6,NA,"Morris, Abbott,, Haderlie",NA,low,pools,NA,yes,NA,3449,2-Apr-24
524,2,ZZ,Gibbonsia elegans,fish,1,Pagurus samuelis,hermit crab,1,1,NA,3,NA,MAH,NA,all,pools,y,y,NA,945,NA
524,2,ZZ,Gibbonsia elegans,fish,1,Pagurus samuelis,NA,1,1,2,6,NA,RIZ Lit Search: 7,Los Angeles,all,pools,y,y,NA,10197,23-Apr-24
524,1,EMH,Gibbonsia metzi,fish,1,Pagurus samuelis,hermit crab,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,37,NA
524,1,ZZ,Gibbonsia metzi,fish,1,Pagurus samuelis,hermit crab,1,1,NA,3,NA,MAH,NA,all,pools,y,y,NA,946,NA
524,473,ZZ,Peltogasterella gracilis,rhizocephalan,1,Pagurus samuelis,hermit crab,1,4,NA,3,NA,MAH,NA,low,pools,y,NA,NA,922,NA
524,473,ZZ,Peltogasterella gracilis,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,1,diss_35,Ellwood Boulderfield,high,pools,n,n,NA,10232,24-Apr-24
524,473,ZZ,Peltogasterella gracilis,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,1,diss_65,Cambria,high,pools,n,n,NA,10233,24-Apr-24
524,473,ZZ,Peltogasterella gracilis,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,1,diss_67,Cambria,high,pools,n,n,NA,10234,24-Apr-24
524,473,ZZ,Peltogasterella gracilis,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,1,diss_201; diss_202; diss_35,Ellwood Boulder Fields,all,pools,n,n,NA,10254,24-Apr-24
524,473,ZZ,Peltogasterella gracilis,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,1,diss_205; diss_65; diss_67,Jalama,all,pools,n,n,NA,10256,24-Apr-24
524,684,ZZ,trypanorhynch_1,NA,4,Pagurus samuelis,hermit crab,1,6,NA,1,6,diss_7,Ellwood Boulderfield,high,pools,n,n,NA,10228,24-Apr-24
524,685,ZZ,nematode_1,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,6,diss_17,Ellwood Boulderfield,high,pools,n,n,NA,10229,24-Apr-24
524,686,ZZ,nematode_2,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,6,diss_18,VSFB,high,pools,n,n,NA,10230,24-Apr-24
524,688,ZZ,nematode_4,NA,1,Pagurus samuelis,hermit crab,1,6,NA,1,6,diss_23,VSFB,high,pools,n,n,NA,10231,24-Apr-24
543,1,EMH,Gibbonsia metzi,fish,1,Mimulus foliatus,crab,1,1,NA,3,NA,RIZ Lit Search: 7,Los Angeles,NA,NA,NA,NA,NA,38,NA
543,1,ZZ,Gibbonsia metzi,fish,1,Minimus foliatus,true crab,1,1,NA,3,NA,MAH,NA,very low,pools,y,y,NA,967,NA
