resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,localities,confidence,parasitic
8,Atherinops affinis,fish,1,2364,Ascotyle angrensis,trematode,5,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
8,Atherinops affinis,fish,1,3008,Canis latrans,terrestrial mammal,1,1,374,1,"Gaviota; CA; Gaviota Coast, CA",1,n
8,Atherinops affinis,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
8,Atherinops affinis,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
8,Atherinops affinis,fish,1,3042,Ardea alba,bird,1,1,378,3,Charleston Slough; San Francisco Bay; Charleston Slough,1,n
8,Atherinops affinis,fish,1,3043,Egretta thula,bird,1,1,"378, 393",3,"San Francisco Bay; Charleston Slough; Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
8,Atherinops affinis,fish,1,3047,Urile penicillatus,bird,1,1,415,3,Northeast Pacific,1,n
8,Atherinops affinis,fish,1,3048,Nannopterum auritum,bird,1,1,415,3,Northeast Pacific,1,n
9,Triakis semifasciata,shark,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
10,Hypsoblennius jenkinsi,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
10,Hypsoblennius jenkinsi,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
10,Hypsoblennius jenkinsi,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
10,Hypsoblennius jenkinsi,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
10,Hypsoblennius jenkinsi,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
11,Artedius fenestralis,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
11,Artedius fenestralis,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
11,Artedius fenestralis,fish,1,717,Ardea herodias,bird,1,1,379,6,British Columbia; Strait of Georgia; BC,3,n
11,Artedius fenestralis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,NA,3,y
11,Artedius fenestralis,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
11,Artedius fenestralis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
11,Artedius fenestralis,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
11,Artedius fenestralis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
11,Artedius fenestralis,fish,1,2112,Genolinea laticauda,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
11,Artedius fenestralis,fish,1,2156,Trichodina lairdi,ciliate,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
11,Artedius fenestralis,fish,1,2221,Haemogregarina bigemina,protozoan,6,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
11,Artedius fenestralis,fish,1,2283,Trichodina rectuncinata,ciliate,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
11,Artedius fenestralis,fish,1,2284,Trichodina vancouverense,ciliate,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
11,Artedius fenestralis,fish,1,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
11,Artedius fenestralis,fish,1,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
11,Artedius fenestralis,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,Alaska; Alaska,3,n
11,Artedius fenestralis,fish,1,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
12,Girella nigricans,fish,4,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
12,Girella nigricans,fish,4,732,Kyphosus azureus,fish,4,1,139,3,"Santa Catalina Island; USA; Santa Catalina Island, CA; San Diego, CA",1,n
12,Girella nigricans,fish,4,1183,Caligus hobsoni,copepod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,1195,Peniculus fissipes,copepod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
12,Girella nigricans,fish,4,2136,Procamallanus (Spirocamallanus) pereirai,nematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2146,Opecoelus adsphaericus,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2159,Schikhobalotrema girellae,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2164,Opecoelus cameroni,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2166,Neobenedenia girellae,monogene,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2174,Cryptocaryon irritans,ciliate,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2255,Prodistomum orientale,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2259,Opisthadena cheni,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2262,Parafilaroides decorus,nematode,5,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2289,Vitellibaculum girellae,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,2290,Vitellibaculum girellicola,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
12,Girella nigricans,fish,4,3017,Larus argentatus,bird,1,1,414,4,Mandarte Island; BC,4,n
12,Girella nigricans,fish,4,3019,Larus glaucescens,bird,1,1,392,6,Kopachuck State Park; WA,2,n
12,Girella nigricans,fish,4,3043,Egretta thula,bird,1,1,393,6,"Tampa Bay; FL; Florida; Tampa Bay, FL",2,n
12,Girella nigricans,fish,4,3047,Urile penicillatus,bird,1,1,415,3,Northeast Pacific,1,n
14,Leptocottus armatus,fish,1,9,Triakis semifasciata,shark,1,1,"101, 122",3,"CA; USA; Elkhorn Slough, Monterey Bay, CA; CA, USA; Humboldt Bay, CA",1,n
14,Leptocottus armatus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,3,n
14,Leptocottus armatus,fish,1,660,Larus occidentalis,bird,1,1,418,4,"California; Alcatraz Island; CA; California; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4,n
14,Leptocottus armatus,fish,1,717,Ardea herodias,bird,1,1,"378, 379",3,San Francisco Bay; Charleston Slough; British Columbia; Strait of Georgia; BC,2,n
14,Leptocottus armatus,fish,1,762,Podocotyle reflexa,trematode,1,6,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
14,Leptocottus armatus,fish,1,1128,Holobomolochus prolixus,copepod,1,6,435,3,NA,2,y
14,Leptocottus armatus,fish,1,1128,Holobomolochus prolixus,copepod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
14,Leptocottus armatus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,"205, 435",3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific;",1,y
14,Leptocottus armatus,fish,1,1192,Clavella parva,copepod,1,7,435,6,NA,3,y
14,Leptocottus armatus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,NA,3,y
14,Leptocottus armatus,fish,1,1228,Elthusa vulgaris,isopod,1,7,205,3,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island Mexico; Gulf of California; Southern California; New York Aquarium; Northern Californa; Northern California; Oregon, California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Washington, Oregon; Northeast Pacific",1,y
14,Leptocottus armatus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,NA,4,n
14,Leptocottus armatus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,3,n
