resource,resourceNum,resourceName,resourceCat,resourceStage,consumer,consumerNum,consumerName,consumerCat,consumerStage,interactionType,referenceNum,justification,confidence,ref_location_code,localities,interactionZone,habitat,parasitic
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,2127_Nerocila californica,2127,Nerocila californica,isopod,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,2159_Schikhobalotrema girellae,2159,Schikhobalotrema girellae,trematode,1,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,2165_Neozoogonus californicus,2165,Neozoogonus californicus,trematode,1,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,3017_Larus argentatus,3017,Larus argentatus,bird,1,1,548,4,4,1,NA,all,pools,n
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,3019_Larus glaucescens,3019,Larus glaucescens,bird,1,1,392,6,2,1,"Kopachuck State Park, WA",all,pools,n
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,3043_Egretta thula,3043,Egretta thula,bird,1,1,393,6,2,1,"Florida; Tampa Bay, FL",all,pools,n
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,3048_Phalacrocorax auritus,3048,Phalacrocorax auritus,bird,1,1,415,6,1,1,Northeast Pacific,all,pools,n
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,3105_Corvus brachyrhynchos,3105,Corvus brachyrhynchos,bird,1,1,544; 583,6,4,2,"Tatoosh Island, WA",all,pools,n
6_Micrometrus minimus,6,Micrometrus minimus,fish,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,577,6,3,2,global,all,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,9_Triakis semifasciata,9,Triakis semifasciata,shark,1,1,101; 121,3,1,1,"California; Elkhorn Slough, Monterey Bay, CA",all,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,660_Larus occidentalis,660,Larus occidentalis,bird,1,1,418,3,1,1,"Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",all,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,717_Ardea herodias,717,Ardea herodias,bird,1,1,378; 544; 583,3,2,2,"San Francisco Bay; Charleston Slough; Tatoosh Island, WA",all,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,1124_Bomolochus constrictus,1124,Bomolochus constrictus,copepod,1,6,435,3,2,1,NA,all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,1124_Bomolochus constrictus,1124,Bomolochus constrictus,copepod,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,1195_Peniculus fissipes,1195,Peniculus fissipes,copepod,1,7,205; 435,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific","all, low",pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,1227_Elthusa californica,1227,Elthusa californica,isopod,1,6,435,3,2,1,NA,all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,1229_Nerocila acuminata,1229,Nerocila acuminata,isopod,1,7,425,3,3,1,Eastern Pacific,all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,1264_Gnathia steveni,1264,Gnathia steveni,isopod,3,3,"427, 428, 527",4,4,1,NA,all,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,2123_Contracaecum sp.,2123,Contracaecum sp.,nematode,5,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2127_Nerocila californica,2127,Nerocila californica,isopod,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2136_Procamallanus (Spirocamallanus) pereirai,2136,Procamallanus (Spirocamallanus) pereirai,nematode,1,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2155_Trichodina sp.,2155,Trichodina sp.,ciliate,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2173_Ergasilus sp.,2173,Ergasilus sp.,copepod,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2189_Caligus serratus,2189,Caligus serratus,copepod,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2199_Galactosomum humbargari,2199,Galactosomum humbargari,trematode,5,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2219_Gyrodactylus sp.,2219,Gyrodactylus sp.,monogene,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2363_Archigyrodactylus atherinops,2363,Archigyrodactylus atherinops,monogene,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,2364_Ascotyle angrensis,2364,Ascotyle angrensis,trematode,5,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
8_Atherinops affinis,8,Atherinops affinis,fish,1,3008_Canis latrans,3008,Canis latrans,terrestrial mammal,1,1,374,1,1,1,"Gaviota, CA; Gaviota Coast, CA",low,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3017_Larus argentatus,3017,Larus argentatus,bird,1,1,548,4,4,1,NA,middle,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3019_Larus glaucescens,3019,Larus glaucescens,bird,1,1,392,6,2,1,"Kopachuck State Park, WA",middle,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3042_Ardea alba,3042,Ardea alba,bird,1,1,378,3,1,1,San Francisco Bay; Charleston Slough,"all, middle",pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3043_Egretta thula,3043,Egretta thula,bird,1,1,378; 393,3,2,1,"San Francisco Bay; Charleston Slough; Florida; Tampa Bay, FL","all, all, middle",pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3047_Urile penicillatus,3047,Urile penicillatus,bird,1,1,415,3,1,1,Northeast Pacific,middle,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3048_Phalacrocorax auritus,3048,Phalacrocorax auritus,bird,1,1,415,3,1,1,Northeast Pacific,middle,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3105_Corvus brachyrhynchos,3105,Corvus brachyrhynchos,bird,1,1,544; 583,6,4,2,"Tatoosh Island, WA",all,pools,n
8_Atherinops affinis,8,Atherinops affinis,fish,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,577,6,3,2,global,all,pools,n
9_Triakis semifasciata,9,Triakis semifasciata,shark,1,1264_Gnathia steveni,1264,Gnathia steveni,isopod,3,3,"427, 428, 527",4,4,1,NA,all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,660_Larus occidentalis,660,Larus occidentalis,bird,1,1,418,4,4,1,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,717_Ardea herodias,717,Ardea herodias,bird,1,1,544; 583,6,4,2,"Tatoosh Island, WA",all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,1264_Gnathia steveni,1264,Gnathia steveni,isopod,3,3,"427, 428, 527",4,4,1,NA,all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,3017_Larus argentatus,3017,Larus argentatus,bird,1,1,548,4,4,1,NA,all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,3019_Larus glaucescens,3019,Larus glaucescens,bird,1,1,392,6,2,1,"Kopachuck State Park, WA",all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,3043_Egretta thula,3043,Egretta thula,bird,1,1,393,6,2,1,"Florida; Tampa Bay, FL",all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,3105_Corvus brachyrhynchos,3105,Corvus brachyrhynchos,bird,1,1,544; 583,6,4,2,"Tatoosh Island, WA",all,pools,n
10_Hypsoblennius jenkinsi,10,Hypsoblennius jenkinsi,fish,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,577,6,3,2,global,all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,420_Enteroctopus dofleini,420,Enteroctopus dofleini,octopus,4,1,436,6,3,1,NA,low,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,660_Larus occidentalis,660,Larus occidentalis,bird,1,1,418,4,4,1,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,717_Ardea herodias,717,Ardea herodias,bird,1,1,379; 544; 583,6,3,2,"British Columbia; Strait of Georgia, BC; Tatoosh Island, WA",all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,1129_Holobomolochus spinulus,1129,Holobomolochus spinulus,copepod,1,7,435,6,3,1,NA,all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,1192_Clavella parva,1192,Clavella parva,copepod,1,7,435,6,3,1,NA,all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,1193_Naobranchia occidentalis,1193,Naobranchia occidentalis,copepod,1,7,435,6,3,1,NA,all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,1264_Gnathia steveni,1264,Gnathia steveni,isopod,3,3,"427, 428, 527",4,4,1,NA,all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,1745_Enteroctopus dofleini,1745,Enteroctopus dofleini,octopus,1,1,436,6,3,1,NA,low,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,2112_Genolinea laticauda,2112,Genolinea laticauda,trematode,1,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,2156_Trichodina lairdi,2156,Trichodina lairdi,ciliate,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,2221_Haemogregarina bigemina,2221,Haemogregarina bigemina,protozoan,6,6,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,2283_Trichodina rectuncinata,2283,Trichodina rectuncinata,ciliate,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,2284_Trichodina vancouverense,2284,Trichodina vancouverense,ciliate,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,3017_Larus argentatus,3017,Larus argentatus,bird,1,1,548,4,4,1,NA,all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,3019_Larus glaucescens,3019,Larus glaucescens,bird,1,1,392,6,2,1,"Kopachuck State Park, WA",all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,3031_Tringa melanoleuca,3031,Tringa melanoleuca,bird,1,1,409,5,3,2,Alaska,all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,3043_Egretta thula,3043,Egretta thula,bird,1,1,393,6,2,1,"Florida; Tampa Bay, FL",all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,3047_Urile penicillatus,3047,Urile penicillatus,bird,1,1,546,6,3,2,"Yaquina Head, OR",low,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,3105_Corvus brachyrhynchos,3105,Corvus brachyrhynchos,bird,1,1,544; 583,6,4,2,"Tatoosh Island, WA",all,pools,n
11_Artedius fenestralis,11,Artedius fenestralis,fish,1,3110_Arenaria interpres,3110,Arenaria interpres,bird,1,1,577,6,3,2,global,all,pools,n
12_Girella nigricans,12,Girella nigricans,fish,4,660_Larus occidentalis,660,Larus occidentalis,bird,1,1,418,4,4,1,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",all,pools,n
12_Girella nigricans,12,Girella nigricans,fish,4,717_Ardea herodias,717,Ardea herodias,bird,1,1,544; 583,6,4,2,"Tatoosh Island, WA",all,pools,n
12_Girella nigricans,12,Girella nigricans,fish,4,732_Kyphosus azureus,732,Kyphosus azureus,fish,4,1,139,3,1,1,"Santa Catalina Island, CA; San Diego, CA",all,pools,n
12_Girella nigricans,12,Girella nigricans,fish,4,1183_Caligus hobsoni,1183,Caligus hobsoni,copepod,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
12_Girella nigricans,12,Girella nigricans,fish,4,1195_Peniculus fissipes,1195,Peniculus fissipes,copepod,1,7,205,3,1,1,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",all,pools,y
