INITIALS,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
ZZ,599,Apohyale grandicornis,amphipod,2,601,Ulva sp.,algae,1,1,,3,0,"100, 436",,middle,exposed,y,,REMOVE - THESE ARE EGGS,212,
ZZ,599,Apohyale grandicornis,amphipod,1,601,Ulva sp.,algae,1,1,,3,,"100, 436",,middle,pools,n,,,213,
SML,722,Haplostoma albicatum,copepod,1,187,Distaplia occidentalis,tunicate,1,2,,3,,"82, 436","WA, British Columbia",Intertidal and sublittoral (San Juan),,,,,214,
SML,593,Haplostoma minutum,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,"82, 436",WA,,,,,,215,
SML,724,Haplostoma dentatum,copepod,1,185,Cystodytes lobatus,tunicate,1,2,,3,,"82, 436",WA,,,,,(female only),216,
SML,726,Haplostoma setiferum,copepod,1,182,Eudistoma ritteri,tunicate,1,2,,3,,"82, 436","WA, British Columbia",,,,,,217,
SML,723,Haplostoma ambiguum ,copepod,1,0,Didemnum albidum,tunicate,1,2,,3,,"82, 436",WA,,,,,,218,
SML,725,Haplostoma elegans,copepod,1,0,Amaroucium constellatum ,tunicate,1,2,,3,5,"82, 436",WA,,,,,,219,
SML,725,Haplostoma elegans,copepod,1,172,Aplidium propinquum,tunicate,1,2,,3,5,"82, 436",WA,,,,,,220,
SML,728,Haplostomides bellus,copepod,1,177,Ritterella aequalisiphonis,tunicate,1,2,,3,,"82, 436",British Columbia,,,,, (female only); reported as Sigillinaria aequalisiphonis,221,
SML,729,Haplostomides luteolus,copepod,1,0,Amaroucium glabrum,tunicate,1,2,,3,5,"82, 436",British Columbia,,,,, (female only),222,
SML,594,Haplosaccus elongatus,copepod,1,0,Amaroucium glabrum,tunicate,1,2,,3,5,"82, 436",British Columbia,,,,, (female only),223,
SML,594,Haplosaccus elongatus,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,"82, 436",WA,,,,,(female only),224,
SML,595,Haplostomella dubia,copepod,1,0,Amaroucium glabrum,tunicate,1,2,,3,5,"82, 436",British Columbia,,,,,,225,
SML,595,Haplostomella dubia,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,"82, 436",WA,,,,,,226,
SML,596,Haplostomella distincta,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,"82, 436",WA,,,,,,227,
SML,596,Haplostomella distincta,copepod,1,0,Amaroucium glabrum,tunicate,1,2,,3,5,"82, 436",British Columbia,,,,,,228,
SML,597,Haplostomella oceanica,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,"82, 436",WA,,,,,,229,
SML,597,Haplostomella oceanica,copepod,1,182,Eudistoma ritteri ,tunicate,1,2,,3,,"82, 436","WA, British Columbia",,,,,,230,
SML,727,Haplostomella reducta,copepod,1,187,Distaplia occidentalis,tunicate,1,2,,3,,"82, 436",WA,,,,,,231,
SML,718,Botryllophilus sp.,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,"82, 436",WA,,,,,,232,
SML,718,Botryllophilus sp.,copepod,1,0,Amaroucium constellatum,tunicate,1,2,,3,,"82, 436",WA,,,,,,233,
SML,718,Botryllophilus sp.,copepod,1,172,Aplidium propinquum,tunicate,1,2,,3,5,"82, 436",WA,,,,,,234,
SML,718,Botryllophilus sp.,copepod,1,182,Eudistoma ritteri,tunicate,1,2,,3,,"82, 436","WA, British Columbia",,,,,,235,
SML,718,Botryllophilus sp.,copepod,1,185,Cystodytes lobatus,tunicate,1,2,,3,,"82, 436",WA,,,,,,236,
SML,592,Pholeterides furtiva,copepod,1,173,Aplidium arenatum,tunicate,1,2,,3,,"82, 436",WA,,,,,,237,
SML,592,Pholeterides furtiva,copepod,1,0,Amaroucium constellatum,tunicate,1,2,,3,5,"82, 436",WA,,,,,,238,
EMH,715,Gyrodactylus maculosi,monogene,1,16,Oligocottus maculosus,fish,1,7,,3,,84,British Columbia,,,,,,239,
EMH,2109,Pseudodelphis oligocotti,nematode,1,16,Oligocottus maculosus,fish,1,6,,3,,85,British Columbia,,,,,,240,
EMH,721,Haemobaphes intermedius,copepod,1,16,Oligocottus maculosus,fish,1,7,,3,,86,Northwest Atlantic and Northeast Pacific,,,,,,241,
EMH,717,Ardea herodias,shorebird,1,16,Oligocottus maculosus,fish,1,1,,3,,87,,,,,,,242,
EMH,16,Oligocottus maculosus,fish,1,0,Parophyrus vetulus,fish,1,1,,3,,87,,,,,,,243,
EMH,18,Heterostichus rostratus,fish,4,2348,rotifers,microorganism,1,1,,3,,90,"Santa Catalina Island, CA",,,,,,244,23-Apr-24
EMH,18,Heterostichus rostratus,fish,4,0,Artemia salina,shrimp,1,1,,3,5,91,"Santa Catalina Island, CA",,,,,,245,
EMH,18,Heterostichus rostratus,fish,4,0,Acartia sp.,copepod,1,1,,3,,92,"Santa Catalina Island, CA",,,,,,246,
EMH,18,Heterostichus rostratus,fish,1,655,Gelidium sp.,algae,1,10,,3,,90,"Santa Catalina Island, CA",,,,,reported as Gelidium nudifrons but can't find that anywhere,247,
EMH,18,Heterostichus rostratus,fish,1,517,Hippolyte californiensis,shrimp,1,1,,3,,92,Southern California,,,,,,248,
EMH,2,Gibbonsia elegans,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,95,"Santa Catalina Island, CA",,,,,,249,
EMH,12,girella nigricans,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,95,"Santa Catalina Island, CA",,,,,,250,
EMH,NA,Semicossyphus pulcher,fish,1,18,Heterostichus rostratus,fish,1,1,,3,5,95,"Santa Catalina Island, CA",,,,,,251,
EMH,NA,oxyjulis californica,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,95,"Santa Catalina Island, CA",,,,,,252,
EMH,NA,Halichoeres semisinctus,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,95,"Santa Catalina Island, CA",,,,,,253,
EMH,NA,Rhacochilus toxotes,fish,1,18,Heterostichus rostratus,fish,1,1,,3,5,95,"Santa Catalina Island, CA",,,,,,254,
EMH,NA,Hypsopops rubicundus,fish,1,18,Heterostichus rostratus,fish,1,1,,3,,95,"Santa Catalina Island, CA",,,,,,255,
EMH,18,Heterostichus rostratus,fish,1,765,Pteroclaudia capillacea,algae,1,10,,3,,95,"Santa Catalina Island, CA",,,,,,256,
EMH,18,Heterostichus rostratus,fish,1,0,Cystoseira neglecta,algae,1,10,,3,,95,"Santa Catalina Island, CA",,,,,,257,
EMH,18,Heterostichus rostratus,fish,1,649,Eisenia arborea,algae,1,10,,3,,95,"Santa Catalina Island, CA",,,,,,258,
EMH,18,Heterostichus rostratus,fish,1,2378,Sargassum muticum,brown algae,1,10,,3,1,95,"Santa Catalina Island, CA",,,,,,259,23-Apr-24
EMH,734,Lepeophtheirus schaadti,copepod,1,18,Heterostichus rostratus,fish,1,6,,3,,96,USA,,,,,,260,
EMH,730,Heptacyclus cabrilloi,leech,1,18,Heterostichus rostratus,fish,1,6,,3,,98,USA,,,,,,261,
EMH,733,Lepeophtheirus parviventris,copepod,1,18,Heterostichus rostratus,fish,1,6,,3,,176,"California, USA",,,,,,262,
ZZ,150,Pisaster ochraceus,sea star,1,203,Lottia limatula,limpet,1,1,,3,,436,,middle,exposed,y,,,263,
ZZ,566,Pachygrapsus crassipes,crab,1,203,Lottia limatula,limpet,1,1,,3,,436,,middle,exposed,y,,,264,
EMH,9,Triakis semifasciata,shark,1,0,Hemigrapsus oregonensis,crab,1,1,,3,,101,California,,,,,,265,
EMH,9,Triakis semifasciata,shark,1,0,Urechis caupo,echiurid,1,1,,3,5,101,California,,,,,,266,
EMH,9,Triakis semifasciata,shark,1,14,Leptocottus armatus,fish,1,1,,3,,101,California,,,,,,267,
EMH,9,Triakis semifasciata,shark,1,549,Cancer antennaria,crab,1,1,2,6,,101,California,low,pools,y,y,,268,
EMH,9,Triakis semifasciata,shark,1,562,Cancer gracilis,crab,1,1,,3,,101,California,,,,,,269,
EMH,9,Triakis semifasciata,shark,1,0,Tresus nuttallii,bivalve,1,1,,3,5,101,California,,,,,,270,
EMH,9,Triakis semifasciata,shark,1,0,Saxidomus nuttalli,bivalve,1,1,,3,5,101,California,,,,,,271,
EMH,9,Triakis semifasciata,shark,1,1596,Nereis eakini,polychaete,1,1,2,6,,101,California,low,pools,y,y,,272,
EMH,9,Triakis semifasciata,shark,1,601,Ulva sp.,algae,1,1,,3,,101,California,,,,,,273,
EMH,9,Triakis semifasciata,shark,1,2291,Zostera sp.,sea grass,1,1,,3,,101,California,,,,,,274,
EMH,9,Triakis semifasciata,shark,1,8,Atherinops affinis,fish,1,1,,3,,101,California,,,,,,275,
EMH,9,Triakis semifasciata,shark,1,0,Cymatogaster aggregata,fish,1,1,,3,,101,California,,,,,,276,
EMH,9,Triakis semifasciata,shark,1,0,Engraulis mordax,fish,1,1,,3,5,101,California,,,,,,277,
ZZ,150,Pisaster ochraceus,sea star,1,210,Lottia scabra,limpet,1,1,,3,,436,,high,exposed,y,,,278,
ZZ,599,Apohyale grandicornis,amphipod,2,215,Lottia scabra,limpet,1,9,,3,0,"100, 436",Central California,middle,exposed,y,,REMOVE - THESE ARE EGGS,279,
ZZ,212,Lottia triangularis,limpet,1,236,Tegula brunnea,snail,1,2,,3,,436,,,,,,,280,
ZZ,213,Notoacmea inessa,limpet,1,617,Egregia menziesii,brown algae,1,3,,3,,436,,low,pools,y,,,281,
ZZ,214,Notoacmea paleacea,limpet,1,607,Phyllospadix torreyi,sea grass,1,3,,3,,436,,low,pools,y,,,282,
ZZ,214,Notoacmea paleacea,limpet,1,608,Phyllospadix scouleri,sea grass,1,3,,3,,436,,low,pools,y,,,283,
ZZ,566,Pachygrapsus crassipes,crab,1,215,Lottia scutum,limpet,1,1,,3,,436,,middle,both,y,,,284,
ZZ,150,Pisaster ochraceus,sea star,1,215,Lottia scutum,limpet,1,1,,3,,436,,middle,both,y,,,285,
ZZ,151,Pisaster giganteus,sea star,1,215,Lottia scutum,limpet,1,1,,3,,436,,middle,both,y,,,286,
ZZ,149,Leptasterias hexactis,sea star,1,215,Lottia scutum,limpet,1,1,,3,,436,,middle,both,y,,,287,
ZZ,148,Leptasterias pusilla,sea star,1,215,Lottia scutum,limpet,1,1,,3,,436,,middle,both,y,,,288,
ZZ,720,Evasterias troschelli,sea star,1,215,Lottia scutum,limpet,1,1,,3,3,436,,middle,both,y,,,289,
ZZ,60,Orthasterias koehleri,sea star,1,215,Lottia scutum,limpet,1,1,,3,,436,,middle,both,y,,,290,
ZZ,601,Ulva sp. ,algae,1,215,Lottia scutum,limpet,1,2,,3,,436,,middle,both,y,,,291,
ZZ,618,Pygodelphys aquilonaris,copepod,1,220,Pyura haustor,tunicate,1,9,,3,3,"436, 105",WA Salish Sea,low,pools,y,,,292,
ZZ,618,Pygodelphys aquilonaris,copepod,1,222,Boltenia villosa,tunicate,1,9,,3,3,"436, 105",WA Salish Sea,low,pools,y,,,293,
ZZ,618,Pygodelphys aquilonaris,copepod,1,217,Styela montereyensis,tunicate,1,9,,3,3,436,WA Coast,low,pools,y,,branchial sacs,294,
ZZ,619,Trichophyra salparum,ciliate,1,220,Pyura haustor,tunicate,1,9,,3,3,"436, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,295,
ZZ,620,Parahypocoma rhamphisokarya,ciliate,1,220,Pyura haustor,tunicate,1,9,,3,3,"436, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,296,
ZZ,621,Euplotaspis cionaecola,ciliate,1,220,Pyura haustor,tunicate,1,9,,3,3,"436, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,297,
ZZ,620,Parahypocoma rhamphisokarya,ciliate,1,222,Boltenia villosa,tunicate,1,9,,3,3,"436, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,298,
ZZ,619,Trichophyra salparum,ciliate,1,222,Boltenia villosa,tunicate,1,9,,3,3,"436, 102","San Juan Archipelago, WA and Oregon Coast",low,pools,y,,,299,
ZZ,143,Dermasterias imbricata,sea star,1,222,Boltenia villosa,tunicate,1,1,,3,3,436,,low,pools,y,,,300,
ZZ,60,Orthasterias koehleri,sea star,1,222,Boltenia villosa,tunicate,1,1,,3,3,436,,low,pools,y,,,301,
ZZ,1162,Doropygus fernaldi,copepod,1,222,Boltenia villosa,tunicate,1,9,,3,3,"436, 105",WA,low,pools,y,,,302,
ZZ,1170,Scolecodes huntsmani,copepod,1,222,Boltenia villosa,tunicate,1,6,,3,3,"436, 105, 106",WA,low,pools,y,,,303,
ZZ,1162,Doropygus fernaldi,copepod,1,223,Halocynthia hilgendorfi igaboja,tunicate,1,9,,3,3,"436, 105",WA,low,pools,y,,,304,
ZZ,66,Cliona celata,sponge,1,225,Haliotis rufescens,snail,1,28,,3,,436,,low,pools,y,,,305,
ZZ,388,Penitella conradi,bivalve,1,225,Haliotis rufescens,snail,1,28,,3,,436,,low,pools,y,,,306,
ZZ,66,Cliona celata,sponge,1,225,Haliotis rufescens,snail,1,28,,3,,436,,low,pools,y,,,307,
ZZ,388,Penitella conradi,bivalve,1,225,Haliotis rufescens,snail,1,28,,3,,436,,low,pools,y,,,308,
ZZ,388,Penitella conradi,bivalve,1,229,Haliotis cracherodi,snail,1,28,,3,,436,,low,pools,y,,,309,
ZZ,66,Cliona celata,sponge,1,229,Haliotis cracherodi,snail,1,28,,3,,436,,low,pools,y,,,310,
ZZ,508,Betaeus harfordi,shrimp,1,229,Haliotis cracherodi,snail,1,9,,3,3,"436, 107",San Pedro,low,both,y,,,311,
ZZ,230,Calliostoma annulatum,snail,1,658,Membranipora sp.,bryozoan,1,1,,3,,436,,,,,,,312,
ZZ,230,Calliostoma annulatum,snail,1,623,Celleporella sp.,bryozoan,1,1,,3,,436,,,,,,,313,
ZZ,230,Calliostoma annulatum,snail,1,109,Corynactis californica,anemone,1,1,,3,,436,,,,,,,314,
ZZ,230,Calliostoma annulatum,snail,1,85,Obelia dichotoma,hydroid,1,1,,3,,436,,,,,,,315,
ZZ,230,Calliostoma annulatum,snail,1,86,Obelia bidentata,hydroid,1,1,,3,,436,,,,,,,316,
ZZ,230,Calliostoma annulatum,snail,1,87,Obelia geniculata,hydroid,1,1,,3,,436,,,,,,,317,
ZZ,150,Pisaster ochraceus,sea star,1,232,Calliostoma ligatum,snail,1,1,,3,,436,,low,pools,y,,,318,
ZZ,348,Dirona albolineata,nudibranch,1,234,Margarites pupillus,snail,<7mm,1,,3,3,"436, 108","Friday Harbor, WA",low,pools,y,,,319,
ZZ,235,Norrisia norrisi,snail,1,587,Macrocystis pyrifera,brown algae,1,3,,3,,436,,low,both,y,,,320,
ZZ,235,Norrisia norrisi,snail,1,617,Egregia menziesii,brown algae,1,3,,3,,436,,low,both,y,,,321,
ZZ,235,Norrisia norrisi,snail,1,624,Laminaria sp.,algae,1,3,,3,,436,,low,both,y,,,322,
ZZ,150,Pisaster ochraceus,sea star,1,236,Tegula brunnea,snail,1,1,,3,,436,,low,both,y,,,323,
ZZ,549,Cancer antennarius,true crab,1,236,Tegula brunnea,snail,1,1,,3,,436,,low,both,y,,,324,
ZZ,719,Enhydra lutris,mammal,1,236,Tegula brunnea,snail,1,1,,3,,436,,low,both,y,,,325,
ZZ,150,Pisaster ochraceus,sea star,1,237,Tegula funebralis,snail,1,1,,3,,436,,middle,both,y,,,326,
ZZ,549,Cancer antennarius,true crab,1,237,Tegula funebralis,snail,1,1,,3,,436,,middle,both,y,,,327,
ZZ,719,Enhydra lutris,mammal,1,237,Tegula funebralis,snail,1,1,,3,,436,,middle,both,y,,,328,
ZZ,197,Lottia asmi,limpet,1,237,Tegula funebralis,snail,1,10,,3,,436,,high,both,y,,,329,
ZZ,208,Lottia pelta,limpet,1,237,Tegula funebralis,snail,1,10,,3,,436,,high,both,y,,,330,
ZZ,199,Lottia digitalis,limpet,1,237,Tegula funebralis,snail,1,10,,3,,436,,high,both,y,,,331,
ZZ,205,Lottia strigatella,limpet,4,237,Tegula funebralis,snail,1,10,,7,,531,,high,both,y,,,332,
ZZ,203,Lottia limatula,limpet,1,237,Tegula funebralis,snail,1,10,,3,,436,,high,both,y,,,333,
ZZ,258,Crepidula adunca,snail,1,237,Tegula funebralis,snail,1,10,,3,,436,,high,both,y,,,334,
ZZ,261,Crepidula perforans,snail,1,237,Tegula funebralis,snail,1,10,,3,,436,,high,both,y,,,335,
ZZ,280,Acanthina paucilirata,snail,1,247,Littorina planaxis,snail,1,1,,3,,436,,high,exposed,y,no,,336,
ZZ,281,Acanthina punctulata,snail,1,247,Littorina planaxis,snail,1,1,,3,,436,,high,exposed,y,no,,337,
ZZ,282,Acanthina spirata,snail,1,247,Littorina planaxis,snail,1,1,,3,,436,,high,exposed,y,no,,338,
ZZ,281,Acanthina punctulata,snail,1,248,Littorina scutulata,snail,1,1,,3,,436,,middle,pools,y,no,,339,
ZZ,282,Acanthina spirata,snail,1,248,Littorina scutulata,snail,1,1,,3,,436,,middle,pools,y,no,,340,
ZZ,149,Leptasterias hexactis,sea star,1,248,Littorina scutulata,snail,1,1,,3,,436,,middle,pools,y,,,341,
ZZ,249,Vitrinella oldroydi,snail,1,401,Stenoplax heathiana,chiton,1,9,,3,,436,,middle,exposed,y,,,342,
ZZ,249,Vitrinella oldroydi,snail,1,403,Stenoplax conspicua,chiton,1,9,,3,,436,,middle,exposed,y,,,343,
ZZ,151,Pisaster giganteus,sea star,1,250,Thylacodes squamigerous,snail,1,1,,3,,436,"Mussel Point, Monterey, CA",low,exposed,y,,,344,
ZZ,272,Ceratostoma foliatum,snail,1,250,Thylacodes squamigerous,snail,1,1,,3,3,436,Southern California,low,exposed,y,,,345,
ZZ,272,Ceratostoma foliatum,snail,1,464,Balanus glandula,barnacle,1,1,,3,2,436,Washington,low,exposed,y,,,346,
ZZ,272,Ceratostoma foliatum,snail,1,462,Semibalanus cariosus,barnacle,1,1,,3,2,436,Washington,low,exposed,y,,,347,
ZZ,272,Ceratostoma foliatum,snail,1,371,Pododesmus cepio,bivalve,1,1,,3,2,436,Washington,low,exposed,y,,,348,
ZZ,272,Ceratostoma foliatum,snail,1,390,Penitella penita,bivalve,1,1,,3,2,436,Washington,low,exposed,y,,,349,
ZZ,272,Ceratostoma foliatum,snail,1,363,Adula californiensis,bivalve,1,1,,3,2,127,"Boiler Bay, OR",low,exposed,y,,interaction relies on pholad holes,350,
ZZ,272,Ceratostoma foliatum,snail,1,366,Mytilus californianus,bivalve,1,1,,3,2,127,"Boiler Bay, OR",low,exposed,y,,interaction relies on pholad holes,351,
ZZ,272,Ceratostoma foliatum,snail,1,384,Hiatella arctica,bivalve,1,1,,3,2,127,"Boiler Bay, OR",low,exposed,y,,interaction relies on pholad holes,352,
ZZ,272,Ceratostoma foliatum,snail,1,0,Protothaca staminea,bivalve,1,1,,3,2,127,"Boiler Bay, OR",low,exposed,y,,interaction relies on pholad holes,353,
ZZ,625,Pteropurpura festiva,snail,1,250,Thylacodes squamigerous,snail,1,1,,3,3,436,Southern California,low,exposed,y,,,354,
ZZ,274,Pteropurpura trialata,snail,1,250,Thylacodes squamigerous,snail,1,1,,3,3,436,Southern California,all,exposed,y,,,355,
ZZ,565,Opisthopus transversus,true crab,1,250,Thylacodes squamigerous,snail,1,9,,3,3,436,"Malibu, NOT Monterey Bay",low,exposed,y,,,356,
ZZ,NA,TREMATODE METACERCARIAE,trematode,5,250,Thylacodes squamigerous,snail,1,4,,3,,"436, 110",,all,exposed,y,,,357,
ZZ,151,Pisaster giganteus,sea star,1,251,Petaloconchus montereyensis,snail,1,1,,3,,436,"Mussel Point, Monterey, CA",low,exposed,y,,,358,
ZZ,NA,TREMATODE METACERCARIAE,trematode,5,251,Petaloconchus montereyensis,snail,,4,,3,,"436, 110",,all,exposed,,,,359,
ZZ,435,Dodecaceria fewkesi,polychaete,1,251,Petaloconchus montereyensis,snail,1,2,,3,,436,,low,exposed,y,,,360,
ZZ,626,Dodecaceria fistulicola,polychaete,1,251,Petaloconchus montereyensis,snail,1,2,,3,,110,,low,exposed,y,,,361,
ZZ,253,Epitonium tinctum,snail,1,99,Anthopleura xanthogrammica,anemone,1,3,,3,,436,California except Santa Barbara,low,pools,y,,,362,
ZZ,253,Epitonium tinctum,snail,1,101,Anthopleura elegantissima,anemone,1,3,,3,,"436, 113",Santa Barbara,low,pools,y,,,363,
ZZ,254,Opalia chacei,snail,1,101,Anthopleura elegantissima,anemone,1,3,,3,,"436, 113",Santa Barbara,low,pools,y,,,364,
ZZ,255,Opalia funiculata,snail,1,101,Anthopleura elegantissima,anemone,1,3,,3,,"436, 113",Santa Barbara,low,pools,y,,,365,
ZZ,358,Aeolidia loui,nudibranch,1,101,Anthopleura elegantissima,anemone,1,3,,10,,"436, 113",Santa Barbara,low,pools,y,,Aeolidia papillosa becomes Aeolidia loui S of Washington,366,
ZZ,569,Pycnogonum stearnsi,sea spider,1,101,Anthopleura elegantissima,anemone,1,3,,3,,"436, 113",Santa Barbara,low,pools,y,,,367,
ZZ,570,Pycnogonum rickettsi,sea spider,1,99,Anthopleura xanthogrammica,anemone,1,3,,3,,"436, 114",Santa Barbara,low,pools,y,,,368,
ZZ,569,Pycnogonum stearnsi,sea spider,1,99,Anthopleura xanthogrammica,anemone,1,3,,3,,436,,low,pools,y,,,369,
ZZ,569,Pycnogonum stearnsi,sea spider,1,186,Clavelina huntsmani,tunicate,1,3,,3,,436,,low,pools,y,,,370,
ZZ,258,Crepidula adunca,snail,1,237,Tegula funebralis,snail,1,2,,3,,436,,,,,,"either interaction type 2 or 9, COUDL be mobile but i think shell growth limits them",371,
ZZ,258,Crepidula adunca,snail,1,236,Tegula brunnea,snail,1,2,,3,,436,,,,,,"either interaction type 2 or 9, COUDL be mobile but i think shell growth limits them",372,
ZZ,258,Crepidula adunca,snail,1,232,Calliostoma ligatum,snail,1,2,,3,,"436, 127",,low,pools,y,,"either interaction type 2 or 9, COUDL be mobile but i think shell growth limits them",373,
ZZ,261,Crepidula perforans,snail,1,524,Pagurus samuelis,hermit crab,1,9,,3,,436,,high,pools,y,,unsure of interaction.type,374,
ZZ,261,Crepidula perforans,snail,1,525,Pagurus hirsutiusculus,hermit crab,1,9,,3,,436,,middle,pools,y,,unsure of interaction.type,375,
ZZ,261,Crepidula perforans,snail,1,526,Pagurus hemphilli,hermit crab,1,9,,3,,436,,middle,pools,y,,unsure of interaction.type,376,
ZZ,261,Crepidula perforans,snail,1,527,Pagurus granosimanus,hermit crab,1,9,,3,,436,,low,pools,y,,unsure of interaction.type,377,
EMH,9,Triakis semifasciata,shark,1,0,Allorchestes angusta,arthropod,1,1,,3,,115,Elkhorn Slough,,,,,,378,
EMH,9,Triakis semifasciata,shark,1,1319,Corophium alienense,amphipod,1,1,,6,,116,Elkhorn Slough,,,,,,379,23-Apr-24
EMH,9,Triakis semifasciata,shark,1,0,Miamiensis avidus,Eukaryote,1,6,,3,,117,California,,,,,,380,
EMH,9,Triakis semifasciata,shark,1,0,Branchellion lobata,Annelid,1,7,,3,,118,"SF Bay, California",,,,,,381,
EMH,9,Triakis semifasciata,shark,1,0,Achtheinus oblonga,,1,7,,3,,118,"SF Bay, California",,,,,,382,
EMH,9,Triakis semifasciata,shark,1,0,Pandarus bicolor,Arthropod,1,7,,3,,118,"SF Bay, California",,,,,,383,
EMH,9,Triakis semifasciata,shark,1,0,Lernaeopoda galei,Copepod,1,7,,3,3,118,"SF Bay, California",,,,,,384,
EMH,9,Triakis semifasciata,shark,1,0,Callianassa pacifica,Decopod,1,1,,3,,119,California,,,,,,385,
EMH,NA,Carcharodon carcharias,shark,1,9,Triakis Semifasciata,shark,1,1,,3,5,121,California,,,,,,386,
ZZ,2100,Sebastes miniatus,fish,1,419,Octopus rufescens,cephalopod,1,1,,6,,436,,low,pools,y,yes,,387,
EMH,9,Triakis semifasciata,shark,1,0,Clupea pallasii,fish,1,1,,3,,121,California,,,,,,388,
EMH,9,Triakis semifasciata,shark,1,2293,Porichthys notatus,fish,1,1,,6,,121,California,,,,,,389,23-Apr-24
EMH,9,Triakis semifasciata,shark,1,8,Atherinops affinis,fish,1,1,,3,,121,California,,,,,,390,
EMH,9,Triakis semifasciata,shark,1,0,Upogebia pugettensis,Decopod,1,1,,3,,122,California,,,,,,391,
EMH,9,Triakis semifasciata,shark,1,0,Solen sicarius,Bivalve,1,1,,3,,122,California,,,,,,392,
EMH,9,Triakis semifasciata,shark,1,0,Tresus nutallii,Bivalve,1,1,,3,5,122,California,,,,,,393,
EMH,9,Triakis semifasciata,shark,1,0,Loligo opalescens,cephalopod,1,1,,3,,122,California,,,,,,394,
EMH,9,Triakis semifasciata,shark,1,0,Lampetra tridentata,fish,1,1,,3,,122,California,,,,,,395,
EMH,9,Triakis semifasciata,shark,1,0,Myliobatis californica,fish,1,1,,3,,122,California,,,,,,396,
EMH,9,Triakis semifasciata,shark,1,0,Raja binoculata,(ray) batoid,1,1,,3,5,122,California,,,,,,397,
EMH,9,Triakis semifasciata,shark,1,0,Squalus acanthias,fish,1,1,,3,,122,California,,,,,,398,
EMH,9,Triakis semifasciata,shark,1,0,Chilara taylori,fish,1,1,,3,,122,California,,,,,,399,
EMH,9,Triakis semifasciata,shark,1,0,Citharichthys stigmaeus,fish,1,1,,3,,122,California,,,,,,400,
EMH,9,Triakis semifasciata,shark,1,0,Embiotoca lateralis,fish,1,1,,3,,122,California,,,,,,401,
EMH,9,Triakis semifasciata,shark,1,14,Leptocottus armatus,fish,1,1,,3,,122,California,,,,,,402,
EMH,9,Triakis semifasciata,shark,1,0,Syngathus leptorhynchus,fish,1,1,,3,,122,California,,,,,,403,
EMH,9,Triakis semifasciata,shark,1,0,"Atherinopsis californiensis
",fish,1,1,,3,,122,California,,,,,,404,
EMH,9,Triakis semifasciata,shark,1,549,Cancer antennarius,crab,1,1,,3,,122,California,,,,,,405,
EMH,9,Triakis semifasciata,shark,1,0,Cancer magister,crab,1,1,,3,,122,California,,,,,,406,
ZZ,273,Ceratostoma nuttalli,snail,1,366,Mytilus californianus,bivalve,1,1,,3,,436,,middle,exposed,y,no,,407,
ZZ,273,Ceratostoma nuttali,snail,1,367,Mytilus edulis,bivalve,1,1,,3,3,436,Southern California,middle,exposed,y,no,,408,
ZZ,274,Pteropurpura trialata,snail,1,258,Crepidula adunca,snail,1,1,,3,3,436,"South of LA, CA",low,both,y,no,,409,
ZZ,274,Pteropurpura trialata,snail,1,261,Crepidula perforans,snail,1,1,,3,3,436,"South of LA, CA",low,both,y,no,,410,
ZZ,274,Pteropurpura trialata,snail,1,260,Crepidula aculeata,snail,1,1,,3,3,436,"South of LA, CA",low,both,y,no,,411,
ZZ,274,Pteropurpura trialata,snail,1,262,Crepidula nummaria,snail,1,1,,3,3,436,"South of LA, CA",low,both,y,no,,412,
ZZ,274,Pteropurpura trialata,snail,1,263,Crepidula onyx,snail,1,1,,3,3,436,"South of LA, CA",low,both,y,no,,413,
ZZ,274,Pteropurpura trialata,snail,1,259,Crepidula adunca,snail,4,1,,3,3,436,"South of LA, CA",low,both,y,no,,414,
ZZ,278,Paciocinebrina lurida,snail,1,417,Cryptochiton stelleri,chiton,1,3,,3,,436,,low,pools,y,,,415,
ZZ,278,Paciocinebrina lurida,snail,1,464,Balanus glandula,barnacle,1,1,,3,,436,,high,exposed,y,no,,416,
