STATUS,INITIALS,resourceFam,consumerFam,consumerNum,consumerName,consumerCat,consumerStage,resourceNum,resourceName,resourceCat,resourceStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed,MorrisHaderlie,epibiota_consumed,notes,link.ID,date_added
602,ZZ,Caprellidae,Amphiporidae,1719,Amphiporus flavescens,nemertean,1,1418,Tritella pilimana,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16098,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1249,Colidotea findleyi,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16021,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,495,Colidotea rostrata,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,low,NA,no,y,,16022,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1250,Erichsonella crenulata,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16023,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1251,Erichsonella pseudoculata,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16024,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1252,Idotea ochotensis,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16025,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1254,Idotea rufescens,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16026,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1253,Pentidotea resecata,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16027,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,490,Pentidotea wosnesenskii,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,middle to low,NA,no,y,,16028,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,491,Idotea montereyensis,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,middle to low,NA,no,y,,16029,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,493,Idotea urotoma,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,middle to low,NA,no,y,,16030,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,489,Pentidotea aculeata,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,low,NA,no,y,,16031,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,488,Idotea stenops,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,middle to low,NA,no,y,,16032,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,494,Idotea fewkesi,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,very low,NA,no,y,,16033,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1255,Pentidotea schmitti,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16034,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,492,Pentidotea kirchanskii,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,low,NA,no,y,,16035,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1256,Synidotea berolzheimeri,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16036,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1257,Synidotea consolidata,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16037,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1258,Synidotea harfordi,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16038,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1259,Synidotea pettiboneae,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16039,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1260,Synidotea ritteri,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16040,8-Oct-24
602,ZZ,Idoteidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,496,Synidotea bicuspida,isopod,1,1,3,6,2,602; 375,Sanak Archipelago,low,NA,no,y,,16041,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,505,Caprella californica,amphipod,1,1,3,6,2,602; 375,Sanak Archipelago,low,NA,no,y,,16099,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,506,Caprella sp.,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16100,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1410,Caprella kennerlyi,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16101,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1406,Caprella equilibra,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16102,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1403,Caprella alaskana,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16103,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1404,Caprella brevirostris,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16104,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1407,Caprella ferrea,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16105,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1408,Caprella greenleyi,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16106,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1409,Caprella incisa,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16107,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1411,Caprella laeviuscula,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16108,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1412,Caprella natalensis,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16109,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1413,Caprella penantis,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16110,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1414,Caprella pilipalma,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16111,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1415,Caprella verrucosa,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16112,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1419,Cercops compactus,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16113,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1416,Deutella californica,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16114,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1420,Perotripus brevis,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,very low,NA,no,y,,16115,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1417,Tritella laevis,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16116,8-Oct-24
602,ZZ,Caprellidae,Amphiporidae,1720,Amphiporus formidabilis,nemertean,1,1418,Tritella pilimana,caprellid,1,1,3,6,2,602; 375,Sanak Archipelago,all,NA,no,y,,16117,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1703,Euborlasia nigrocincta,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15286,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1717,Lineus sanguineus,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,high to middle,NA,no,y,,15287,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1704,Lineus bilineatus,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15288,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1705,Lineus flavescens,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15289,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1706,Lineus pictifrons,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15290,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1710,Lineus rubescens,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15291,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1711,Lineus torquatus,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15292,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1707,Lineus ruber,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,middle,NA,no,y,,15293,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1709,Lineus ruber,nemertean,4,1,3,6,2,608; 375,Sanak Archipelago,middle,NA,no,y,,15294,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1708,Lineus ruber,nemertean,NA,1,3,6,2,608; 375,Sanak Archipelago,middle,NA,no,y,,15295,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1712,Micrura alaskensis,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15296,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1713,Micrura coei,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15297,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1715,Micrura verrilli,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15298,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1716,Micrura wilsoni,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15299,8-Oct-24
608,ZZ,Lineidae,Lineidae,1707,Lineus ruber,nemertean,1,1714,Micrura olivaris,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,low,NA,no,y,,15300,8-Oct-24
608,ZZ,Emplectonematidae,Lineidae,1707,Lineus ruber,nemertean,1,1723,Emplectonema buergeri,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15447,8-Oct-24
608,ZZ,Emplectonematidae,Lineidae,1707,Lineus ruber,nemertean,1,123,Emplectonema gracile,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,"high, middle",NA,no,y,,15448,8-Oct-24
608,ZZ,Emplectonematidae,Lineidae,1707,Lineus ruber,nemertean,1,1724,Nemertopsis gracilis,nemertean,1,1,3,6,2,608; 375,Sanak Archipelago,all,NA,no,y,,15449,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1591,Eunereis longipes,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15654,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1595,Neanthes virens,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15658,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1597,Nereis latescens,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15659,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1596,Nereis eakini,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15660,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1598,Nereis pelagica,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15661,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1599,Nereis procera,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15662,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1600,Nereis vexillosa,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15663,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,429,Nereis grubei,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,middle to low,NA,no,y,,15664,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,1601,Perinereis monterea,polychaete,1,1,3,6,2,609; 375,Sanak Archipelago,all,NA,no,y,,15665,8-Oct-24
609,ZZ,Nereididae,Lineidae,1717,Lineus sanguineus,nemertean,1,430,Platynereis bicanaliculata,polychaete,1,1,3,6,2,609,Sanak Archipelago,low,NA,no,y,,15666,8-Oct-24
435; 602,ZZ,Polynoidae,Lineidae,1704,Lineus bilineatus,nemertean,1,1546,Harmothoe hirsuta,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15503,8-Oct-24
435; 602,ZZ,Polynoidae,Lineidae,1704,Lineus bilineatus,nemertean,1,1547,Lepidasthenia longicirrata,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15504,8-Oct-24
435; 602,ZZ,Polynoidae,Lineidae,1704,Lineus bilineatus,nemertean,1,1548,Lepidonotus squamatus,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15505,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1591,Eunereis longipes,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15669,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1595,Neanthes virens,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15673,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1597,Nereis latescens,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15674,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1596,Nereis eakini,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15675,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1598,Nereis pelagica,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15676,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1599,Nereis procera,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15677,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1600,Nereis vexillosa,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15678,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,429,Nereis grubei,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,middle to low,NA,no,y,,15679,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,1601,Perinereis monterea,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,all,NA,no,y,,15680,8-Oct-24
435; 602,ZZ,Nereididae,Lineidae,1704,Lineus bilineatus,nemertean,1,430,Platynereis bicanaliculata,polychaete,1,1,3,6,2,375; 435; 602,Sanak Archipelago,low,NA,no,y,,15681,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1591,Eunereis longipes,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15903,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1592,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15904,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1593,Micronereis nanaimoensis,polychaete,NA,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15905,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1594,Neanthes brandti,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15906,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1595,Neanthes virens,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15907,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1597,Nereis latescens,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15908,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1596,Nereis eakini,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15909,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1598,Nereis pelagica,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15910,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1599,Nereis procera,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15911,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1600,Nereis vexillosa,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15912,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,429,Nereis grubei,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,middle to low,NA,no,y,,15913,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1601,Perinereis monterea,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15914,8-Oct-24
"436, 606",ZZ,Nereididae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,430,Platynereis bicanaliculata,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,low,NA,no,y,,15915,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1665,Neoleprea californica,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15942,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,438,Pista elongata,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,middle to low,NA,no,y,,15943,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1667,Polycirrus spp.,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15944,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1666,Polycirrus californicus,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15945,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1668,Ramex californiensis,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15946,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,1669,Spinosphaera oculata,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,all,NA,no,y,,15947,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,441,Thelepus setosus,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,low,NA,no,y,,15948,8-Oct-24
"436, 606",ZZ,Terebellidae,Emplectonematidae,123,Emplectonema gracile,nemertean,1,440,Thelepus crispus,polychaete,1,1,3,6,2,"375; 436, 606",Sanak Archipelago,middle to low,NA,no,y,,15949,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1703,Euborlasia nigrocincta,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15184,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1717,Lineus sanguineus,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,high to middle,NA,no,y,also reported from lab feeding,15185,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1704,Lineus bilineatus,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15186,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1705,Lineus flavescens,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15187,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1706,Lineus pictifrons,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15188,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1710,Lineus rubescens,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15189,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1711,Lineus torquatus,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15190,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1707,Lineus ruber,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,middle,NA,no,y,also reported from lab feeding,15191,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1709,Lineus ruber,nemertean,4,1,3,6,2,375; 608; 609,Sanak Archipelago,middle,NA,no,y,also reported from lab feeding,15192,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1708,Lineus ruber,nemertean,NA,1,3,6,2,375; 608; 609,Sanak Archipelago,middle,NA,no,y,also reported from lab feeding,15193,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1712,Micrura alaskensis,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15194,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1713,Micrura coei,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15195,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1715,Micrura verrilli,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15196,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1716,Micrura wilsoni,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15197,8-Oct-24
608; 609,ZZ,Lineidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1714,Micrura olivaris,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,low,NA,no,y,also reported from lab feeding,15198,8-Oct-24
608; 609,ZZ,Emplectonematidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1723,Emplectonema buergeri,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15429,8-Oct-24
608; 609,ZZ,Emplectonematidae,Lineidae,1717,Lineus sanguineus,nemertean,1,123,Emplectonema gracile,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,"high, middle",NA,no,y,also reported from lab feeding,15430,8-Oct-24
608; 609,ZZ,Emplectonematidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1724,Nemertopsis gracilis,nemertean,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,also reported from lab feeding,15431,8-Oct-24
608; 609,ZZ,Polynoidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1546,Harmothoe hirsuta,polychaete,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,,15495,8-Oct-24
608; 609,ZZ,Polynoidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1547,Lepidasthenia longicirrata,polychaete,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,,15496,8-Oct-24
608; 609,ZZ,Polynoidae,Lineidae,1717,Lineus sanguineus,nemertean,1,1548,Lepidonotus squamatus,polychaete,1,1,3,6,2,375; 608; 609,Sanak Archipelago,all,NA,no,y,,15497,8-Oct-24
add,ZZ,Gobiesocidae,Gobiesocidae,19,Gobiesox maeandricus,fish,1,19,Gobiesox maeandricus,fish,1,1,3,6,2,375,Sanak Archipelago,NA,NA,no,y,,15093,8-Oct-24
add,ZZ,Sphaeromatidae,Gobiesocidae,19,Gobiesox maeandricus,fish,1,1236,Dynamene benedicti,isopod,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15094,8-Oct-24
add,ZZ,Sphaeromatidae,Gobiesocidae,19,Gobiesox maeandricus,fish,1,1237,Dynamenella dilatata,isopod,1,1,3,6,2,375,Sanak Archipelago,all,NA,no,y,,15095,8-Oct-24
