resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,ref_num,justification,zone,habitat,localities,confidence
10,Hypsoblennius jenkinsi,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
10,Hypsoblennius jenkinsi,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
10,Hypsoblennius jenkinsi,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
10,Hypsoblennius jenkinsi,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
10,Hypsoblennius jenkinsi,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
11,Artedius fenestralis,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,pools,,3
11,Artedius fenestralis,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
11,Artedius fenestralis,fish,1,717,Ardea herodias,bird,1,1,379,6,all,pools,"British Columbia; Strait of Georgia, BC",3
11,Artedius fenestralis,fish,1,1129,Holobomolochus spinulus,copepod,1,7,435,6,all,pools,,3
11,Artedius fenestralis,fish,1,1192,Clavella parva,copepod,1,7,435,6,all,pools,,3
11,Artedius fenestralis,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,all,pools,,3
11,Artedius fenestralis,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
11,Artedius fenestralis,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,pools,,3
11,Artedius fenestralis,fish,1,2112,Genolinea laticauda,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
11,Artedius fenestralis,fish,1,2156,Trichodina lairdi,ciliate,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
11,Artedius fenestralis,fish,1,2221,Haemogregarina bigemina,protozoan,6,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
11,Artedius fenestralis,fish,1,2283,Trichodina rectuncinata,ciliate,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
11,Artedius fenestralis,fish,1,2284,Trichodina vancouverense,ciliate,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
11,Artedius fenestralis,fish,1,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
11,Artedius fenestralis,fish,1,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
11,Artedius fenestralis,fish,1,3031,Tringa melanoleuca,bird,1,1,409,5,all,pools,Alaska,3
11,Artedius fenestralis,fish,1,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
12,Girella nigricans,fish,4,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
12,Girella nigricans,fish,4,732,Kyphosus azureus,fish,4,1,139,3,all,pools,"Santa Catalina Island, CA; San Diego, CA",1
12,Girella nigricans,fish,4,1183,Caligus hobsoni,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,1195,Peniculus fissipes,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
12,Girella nigricans,fish,4,2136,Procamallanus (Spirocamallanus) pereirai,nematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2146,Opecoelus adsphaericus,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2159,Schikhobalotrema girellae,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2164,Opecoelus cameroni,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2166,Neobenedenia girellae,monogene,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2174,Cryptocaryon irritans,ciliate,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2255,Prodistomum orientale,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2259,Opisthadena cheni,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2262,Parafilaroides decorus,nematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2289,Vitellibaculum girellae,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,2290,Vitellibaculum girellicola,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
12,Girella nigricans,fish,4,3017,Larus argentatus,bird,1,1,414,4,all,pools,"Mandarte Island, BC",4
12,Girella nigricans,fish,4,3019,Larus glaucescens,bird,1,1,392,6,all,pools,"Kopachuck State Park, WA",2
12,Girella nigricans,fish,4,3043,Egretta thula,bird,1,1,393,6,all,pools,"Tampa Bay, FL; Florida",2
12,Girella nigricans,fish,4,3047,Urile penicillatus,bird,1,1,415,3,all,pools,Northeast Pacific,1
14,Leptocottus armatus,fish,1,9,Triakis semifasciata,shark,1,1,"101, 122",3,all,pools,"California; Elkhorn Slough, Monterey Bay, CA; Humboldt Bay, CA",1
14,Leptocottus armatus,fish,1,420,Enteroctopus dofleini,octopus,4,1,436,6,low,pools,,3
14,Leptocottus armatus,fish,1,660,Larus occidentalis,bird,1,1,418,4,all,pools,"California; Alcatraz Island, CA; East Anacapa Island, CA; Moss Landing, CA; Southeast Farallon Islands, CA; Santa Barbara Island, CA",4
14,Leptocottus armatus,fish,1,717,Ardea herodias,bird,1,1,"378, 379",3,all,pools,"San Francisco Bay; Charleston Slough; British Columbia; Strait of Georgia, BC",2
14,Leptocottus armatus,fish,1,762,Podocotyle reflexa,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,1128,Holobomolochus prolixus,copepod,1,6,435,3,all,pools,,2
14,Leptocottus armatus,fish,1,1128,Holobomolochus prolixus,copepod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,1129,Holobomolochus spinulus,copepod,1,7,"205, 435",3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,1192,Clavella parva,copepod,1,7,435,6,all,pools,,3
14,Leptocottus armatus,fish,1,1193,Naobranchia occidentalis,copepod,1,7,435,6,all,pools,,3
14,Leptocottus armatus,fish,1,1228,Elthusa vulgaris,isopod,1,7,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,1264,Gnathia steveni,isopod,3,3,"427, 428",4,all,pools,,4
14,Leptocottus armatus,fish,1,1745,Enteroctopus dofleini,octopus,1,1,436,6,low,pools,,3
14,Leptocottus armatus,fish,1,2112,Genolinea laticauda,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,2113,Podocotyle californica,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,2114,Tubulovesicula lindbergi,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,2115,Lecithaster gibbosus,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,2117,Helicometrina nimia,trematode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,2118,Bothriocephalus scorpii,cestode,1,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
14,Leptocottus armatus,fish,1,2119,Anisakis sp.,nematode,5,6,205,3,all,pools,"British Columbia; Japan; Oregon; Alaska; Baja California; California; Canada; Central California; Cerros Island, Mexico; Gulf of California; Southern California; New York Aquarium; Northern California; Pacific coast of Baja California; Sea of Japan; USSR; USSR Pacific; Washington; Washington, British Columbia; Northeast Pacific",1
