resourceNum,resourceName,resourceCat,resourceStage,consumerNum,consumerName,consumerCat,consumerStage,interaction.type,confidence,justification,incl.code,ref_num,localities,zone,pools_exposed_interstitial,MorrisHaderlie,epibiota_consumed,notes,link.ID
645,Alaria marginata,brown algae,1,232,Calliostoma ligatum,topsnail,1,3,2,6,1,274,NA,low,both,NA,yes,NA,3995
645,Alaria marginata,brown algae,1,488,Idotea stenops,isopod,1,3,3,6; 10,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,pools,NA,yes,NA,4089
645,Alaria marginata,brown algae,1,145,Henricia leviuscula,asteroid,1,3,2,6,1,23,NA,low,pools,NA,y,"expanded from ""phaeophyta""",61
645,Alaria marginata,brown algae,1,230,Calliostoma annulatum,topsnail,1,3,2,6,1,274,NA,low,both,NA,yes,NA,3965
645,Alaria marginata,brown algae,1,231,Calliostoma canaliculatum,topsnail,1,3,2,6,1,274,NA,low,both,NA,yes,NA,3980
645,Alaria marginata,brown algae,1,428,Oxydromus pugettensis,polychaete,1,3,2,6,1,RIZ Lit Search: 23,NA,low,pools,y,y,"copied from Patiria diet reports, Phaeophyta algae",884
645,Alaria marginata,brown algae,1,1322,Carinonajna barnardi,gammarid,1,28,NA,3,1,259,NA,low,pools,no,no,NA,2583
645,Alaria marginata,brown algae,1,1324,Carinonajna bispinosa,gammarid,1,28,NA,3,1,259,NA,low,pools,no,no,NA,2584
645,Alaria marginata,brown algae,1,1299,Peramphithoe humeralis,gammarid,1,28,NA,3,1,259,NA,low,pools,no,no,NA,2585
645,Alaria marginata,brown algae,1,1300,Peramphithoe humeralis,gammarid,3,28,NA,3,1,259,NA,low,pools,no,no,NA,2586
645,Alaria marginata,brown algae,1,241,Tegula montereyi,topsnail,1,3,4,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,yes,NA,4194
2294,Bryopsis corticulans,green algae,1,1986,Ophionereis diabloensis,brittle star,1,3,4,10,2,310,NA,low,pools,NA,yes,NA,4288
2294,Bryopsis corticulans,green algae,1,1987,Ophionereis diabloensis,brittle star,4,3,4,10,2,310,NA,low,pools,NA,yes,NA,4319
2294,Bryopsis corticulans,green algae,1,145,Henricia leviuscula,asteroid,1,3,2,3,1,23,NA,low,pools,NA,y,NA,62
2294,Bryopsis corticulans,green algae,1,428,Oxydromus pugettensis,polychaete,1,3,2,6,1,RIZ Lit Search: 23,NA,low,pools,y,y,"copied from Patiria diet reports, Chlorophyta algae",883
2294,Bryopsis corticulans,green algae,1,305,Placida dendritica,nudibranch,1,3,NA,3,1,Light & Smith,NA,low,pools,NA,no,NA,2615
144,Patiria miniata,asteroid,1,582,Orchitophrya stellarum,ciliate,6,4,NA,3,1,24,NA,NA,NA,NA,NA,NA,63
144,Patiria miniata,asteroid,1,582,Orchitophrya stellarum,ciliate,6,6,NA,3,1,24,NA,low,NA,no,NA,NA,1779
144,Patiria miniata,asteroid,1,428,Oxydromus pugettensis,polychaete,1,10,NA,3,1,MAH,NA,low,pools,y,NA,NA,880
150,Pisaster ochraceus,asteroid,1,582,Orchitophrya stellarum,ciliate,6,4,NA,3,1,24/25/26/29/37,NA,NA,NA,NA,NA,NA,64
150,Pisaster ochraceus,asteroid,1,582,Orchitophrya stellarum,ciliate,6,6,NA,3,1,24,NA,"middle, low",NA,no,NA,NA,1780
150,Pisaster ochraceus,asteroid,1,582,Orchitophrya stellarum,ciliate,6,6,NA,3,1,25,NA,"middle, low",NA,no,NA,NA,1781
150,Pisaster ochraceus,asteroid,1,582,Orchitophrya stellarum,ciliate,6,6,NA,3,1,26,NA,"middle, low",NA,no,NA,NA,1782
150,Pisaster ochraceus,asteroid,1,582,Orchitophrya stellarum,ciliate,6,6,NA,3,1,29,NA,"middle, low",NA,no,NA,NA,1783
150,Pisaster ochraceus,asteroid,1,2370,Stellarchytrium dubum,microorganism,1,5,NA,3,1,34,NA,NA,both,no,no,NA,82
150,Pisaster ochraceus,asteroid,1,2370,Stellarchytrium dubum,microorganism,1,5,1,3,1,34,NA,low,both,NA,no,sapronotic,3911
150,Pisaster ochraceus,asteroid,1,2371,Aplanochytrium blankum,microorganism,1,5,NA,3,1,34,NA,NA,both,no,no,NA,83
150,Pisaster ochraceus,asteroid,1,2371,Aplanochytrium blankum,microorganism,1,5,1,3,1,35,NA,low,both,NA,no,sapronotic,3912
150,Pisaster ochraceus,asteroid,1,2372,Oblongichytrium porteri,microorganism,1,5,NA,3,1,34,NA,NA,both,no,no,NA,84
150,Pisaster ochraceus,asteroid,1,2372,Oblongichytrium porteri,microorganism,1,5,1,3,1,36,NA,low,both,NA,no,sapronotic,3913
150,Pisaster ochraceus,asteroid,1,147,Astrometis sertulifera,asteroid,1,1,NA,3,1,17,NA,NA,NA,NA,NA,NA,85
150,Pisaster ochraceus,asteroid,1,422,Arctonoe fragilis,scale worm,1,10,NA,3,1,MAH,NA,low,both,y,NA,NA,865
367,Mytilus edulis,mussel,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,28,NA,NA,NA,NA,NA,NA,65
367,Mytilus edulis,mussel,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,MAH,NA,high,exposed,y,yes,NA,765
367,Mytilus edulis,mussel,1,284,Nucella emarginata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high to middle,NA,yes,NA,NA,2399
367,Mytilus edulis,mussel,1,16,Oligocottus maculosus,fish,1,1,NA,3,1,81,British Columbia,NA,NA,NA,NA,NA,160
367,Mytilus edulis,mussel,1,16,Oligocottus maculosus,fish,1,1,NA,3,1,80,NA,low,NA,no,NA,NA,1796
367,Mytilus edulis,mussel,1,549,Cancer antennaria,true crab,1,1,NA,3,1,MAH,NA,low,pools,y,no,NA,766
367,Mytilus edulis,mussel,1,566,Pachygrapsus crassipes,true crab,1,1,NA,3,1,MAH,NA,high,exposed,y,no,NA,767
367,Mytilus edulis,mussel,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,157,"CA, USA",NA,NA,NA,NA,NA,559
367,Mytilus edulis,mussel,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,MAH,NA,low,pools,y,yes,NA,831
367,Mytilus edulis,mussel,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,NA,yes,NA,NA,2463
367,Mytilus edulis,mussel,1,279,Roperia poulsoni,murex,1,1,NA,3,3,MAH,S. of Point Conception,low,pools,y,no,NA,418
367,Mytilus edulis,mussel,1,279,Roperia poulsoni,murex,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,low tidepools,NA,yes,NA,NA,2388
367,Mytilus edulis,mussel,1,554,Cancer productus,true crab,4,1,NA,3,1,201,NA,low,NA,no,NA,NA,1874
367,Mytilus edulis,mussel,1,554,Cancer productus,true crab,4,1,NA,3,1,202,NA,low,NA,no,NA,NA,1890
367,Mytilus edulis,mussel,1,285,Nucella lamellosa,snail,1,1,4,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,both,NA,no,NA,3579
367,Mytilus edulis,mussel,1,555,Cancer productus,true crab,1,1,NA,3,1,201,NA,low,NA,no,NA,NA,1875
367,Mytilus edulis,mussel,1,555,Cancer productus,true crab,1,1,NA,3,1,202,NA,low,NA,no,NA,NA,1891
367,Mytilus edulis,mussel,1,137,Crisulipora occidentalis,bryozoan,1,2,NA,3,1,MAH,NA,NA,exposed,y,NA,NA,133
367,Mytilus edulis,mussel,1,151,Pisaster giganteus,asteroid,1,1,NA,3,1,MAH,NA,NA,pools,y,NA,NA,139
367,Mytilus edulis,mussel,1,151,Pisaster giganteus,asteroid,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,very low,pools,yes,yes,NA,2562
367,Mytilus edulis,mussel,1,720,Evasterias troschelii,asteroid,1,1,2,3,2,319,"Puget Sound, WA",low,both,no,yes,NA,10303
367,Mytilus edulis,mussel,1,273,Ceratostoma nuttalli,murex,1,1,NA,3,3,MAH,SoCal,middle,exposed,y,no,NA,408
367,Mytilus edulis,mussel,1,278,Paciocinebrina lurida,snail,1,1,2,3,2,197,"Puget Sound, WA",low,both,NA,no,NA,11308
367,Mytilus edulis,mussel,1,559,Fabia subquadrata,true crab,1,25,NA,3,1,MAH,NA,all,exposed,y,NA,NA,983
367,Mytilus edulis,mussel,1,559,Fabia subquadrata,true crab,1,6,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,NA,yes,NA,NA,2481
367,Mytilus edulis,mussel,1,375,Lasaea subviridis,clam,1,2,NA,6,1,MAH,NA,high,exposed,y,no,on byssal threads,773
367,Mytilus edulis,mussel,1,1845,Nucella analoga analoga,snail,1,1,4,6,1,Light & Smith,NA,low,both,NA,no,NA,3588
367,Mytilus edulis,mussel,1,1159,Modiolicola gracilis,copepod,1,6,NA,3,1,176,NA,low,NA,no,NA,NA,1853
149,Leptasterias hexactis,asteroid,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,NA,NA,NA,NA,NA,NA,NA,67
149,Leptasterias hexactis,asteroid,1,582,Orchitophrya stellarum,ciliate,6,1,NA,3,1,29,NA,NA,NA,NA,NA,NA,66
149,Leptasterias hexactis,asteroid,1,422,Arctonoe fragilis,scale worm,1,10,NA,3,1,MAH,NA,middle,both,y,NA,NA,862
739,Dunaliella tertiolecta,phytoplankton,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,30,NA,NA,NA,NA,NA,NA,69
739,Dunaliella tertiolecta,phytoplankton,1,367,Mytilus edulis,mussel,1,1,3,6,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,3705
739,Dunaliella tertiolecta,phytoplankton,1,366,Mytilus californianus,mussel,1,1,3,6,1,"Morris, Abbott, & Haderlie",NA,high to middle,pools,NA,yes,NA,3704
739,Dunaliella tertiolecta,phytoplankton,1,250,Thylacodes squamigerus,vermetid,1,1,3,6,1,"Morris, Abbott, & Haderlie; MacGintie & MacGintie 1949; Hadfield 1967; Light & Smith",NA,all,pools,NA,yes,NA,3698
739,Dunaliella tertiolecta,phytoplankton,1,251,Petaloconchus montereyensis,vermetid,1,1,3,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3699
739,Dunaliella tertiolecta,phytoplankton,1,258,Crepidula adunca,slipper snail,1,1,3,6,1,"Morris, Abbott, & Haderlie",NA,middle,pools,NA,yes,NA,3700
739,Dunaliella tertiolecta,phytoplankton,1,260,Bostrycapulus aculeatus,slipper snail,1,1,3,6,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,3701
739,Dunaliella tertiolecta,phytoplankton,1,262,Crepidula nummaria,slipper snail,1,1,3,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3702
739,Dunaliella tertiolecta,phytoplankton,1,263,Crepidula onyx,slipper snail,1,1,3,6,1,"Morris, Abbott, & Haderlie",NA,low,pools,NA,yes,NA,3703
739,Dunaliella tertiolecta,phytoplankton,1,441,Thelepus setosus,polychaete,1,1,3,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3708
739,Dunaliella tertiolecta,phytoplankton,1,154,Cucumaria pseudocurata,cucumber,1,1,3,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,pools,NA,yes,NA,3697
739,Dunaliella tertiolecta,phytoplankton,1,435,Dodecaceria fewkesi,polychaete,1,1,3,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,pools,NA,yes,NA,3707
739,Dunaliella tertiolecta,phytoplankton,1,145,Henricia leviuscula,asteroid,1,3,2,6,1,RIZ Lit Search: 23,NA,low,pools,NA,y,"expanded from ""chlorophyta""",10151
739,Dunaliella tertiolecta,phytoplankton,1,428,Oxydromus pugettensis,polychaete,1,3,2,6,1,RIZ Lit Search: 23,NA,low,pools,y,y,"copied from Patiria diet reports, Chlorophyta algae",10178
739,Dunaliella tertiolecta,phytoplankton,1,434,Cirriformia luxuriosa,polychaete,4,1,3,6,1,"Morris, Abbott, & Haderlie",NA,middle to low,pools,NA,yes,NA,3706
739,Dunaliella tertiolecta,phytoplankton,1,192,Fissurellidea bimaculata,limpet,1,1,4,6,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,low,pools,NA,yes,NA,3733
464,Balanus glandula,barnacle,5,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,71
464,Balanus glandula,barnacle,5,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,middle to low,both,NA,yes,NA,2606
464,Balanus glandula,barnacle,5,284,Nucella emarginata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high to middle,NA,yes,NA,NA,2401
464,Balanus glandula,barnacle,5,627,Acanthinucella punctulata,snail,3,1,1,3,1,MAH,NA,high,pools,y,no,NA,10383
464,Balanus glandula,barnacle,5,627,Acanthinucella punctulata,snail,3,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,NA,yes,no,NA,10391
464,Balanus glandula,barnacle,5,286,Lirabuccinum dirum,whelk,1,1,NA,3,1,MAH,NA,middle,NA,y,NA,NA,454
464,Balanus glandula,barnacle,5,286,Lirabuccinum dirum,whelk,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle,NA,yes,NA,NA,2412
464,Balanus glandula,barnacle,5,1471,Oedoparena glauca,insect,3,1,NA,6,1,Light & Smith,NA,high,exposed,NA,no,pupae require empty barnacle test,3041
464,Balanus glandula,barnacle,5,348,Dirona albolineata,nudibranch,1,1,NA,6,1,LAS,NA,low,pools,n,yes,NA,742
464,Balanus glandula,barnacle,5,720,Evasterias troschelii,asteroid,1,1,NA,3,1,Light & Smith,NA,all,both,NA,yes,NA,2614
464,Balanus glandula,barnacle,5,281,Acanthinucella punctulata,snail,1,1,NA,3,1,MAH,NA,high,pools,y,no,NA,421
464,Balanus glandula,barnacle,5,281,Acanthinucella punctulata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,both,yes,no,NA,2391
464,Balanus glandula,barnacle,5,272,Ceratostoma foliatum,murex,1,1,NA,3,2,MAH,Washington,low,exposed,y,NA,NA,346
464,Balanus glandula,barnacle,5,278,Paciocinebrina lurida,snail,1,1,NA,3,1,MAH,NA,high,exposed,y,no,NA,416
464,Balanus glandula,barnacle,5,278,Paciocinebrina lurida,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,low,NA,yes,NA,NA,2386
464,Balanus glandula,barnacle,5,278,Paciocinebrina lurida,snail,1,1,2,3,2,197,"Puget Sound, WA",low,both,NA,no,NA,11305
464,Balanus glandula,barnacle,5,1896,Onchidoris bilamellata,nudibranch,1,1,NA,6,1,Light & Smith,NA,all,pools,NA,yes,NA,2610
458,Tetraclita rubescens,barnacle,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,72
458,Tetraclita rubescens,barnacle,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,MAH,NA,middle,exposed,y,y,NA,905
458,Tetraclita rubescens,barnacle,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,"middle, low",NA,yes,NA,NA,2354
458,Tetraclita rubescens,barnacle,1,284,Nucella emarginata,snail,1,1,NA,3,1,MAH,NA,middle,exposed,y,y,NA,904
237,Tegula funebralis,topsnail,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,73
237,Tegula funebralis,topsnail,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,MAH,NA,middle,both,y,NA,NA,326
237,Tegula funebralis,topsnail,1,284,Nucella emarginata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high to middle,NA,yes,NA,NA,2405
237,Tegula funebralis,topsnail,1,549,Cancer antennaria,true crab,1,1,NA,3,1,MAH,NA,middle,both,y,NA,NA,327
237,Tegula funebralis,topsnail,1,203,Lottia limatula,true limpet,1,10,NA,3,1,MAH,NA,high,both,y,NA,NA,333
237,Tegula funebralis,topsnail,1,199,Lottia digitalis,true limpet,1,10,NA,3,1,MAH,NA,high,both,y,NA,NA,331
237,Tegula funebralis,topsnail,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,157,"CA, USA",NA,NA,NA,NA,NA,542
237,Tegula funebralis,topsnail,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,MAH,NA,low,pools,y,yes,NA,824
237,Tegula funebralis,topsnail,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,NA,yes,NA,NA,2461
237,Tegula funebralis,topsnail,1,208,Lottia pelta,true limpet,1,10,NA,3,1,MAH,NA,high,both,y,NA,NA,330
237,Tegula funebralis,topsnail,1,258,Crepidula adunca,slipper snail,1,10,NA,3,1,MAH,NA,high,both,y,NA,NA,334
237,Tegula funebralis,topsnail,1,258,Crepidula adunca,slipper snail,1,2,NA,3,1,MAH,NA,NA,NA,NA,NA,"either interaction type 2 or 9, COUDL be mobile but i think shell growth limits them",371
237,Tegula funebralis,topsnail,1,261,Crepidula perforans,slipper snail,1,10,NA,3,1,MAH,NA,high,both,y,NA,NA,335
237,Tegula funebralis,topsnail,1,627,Acanthinucella punctulata,snail,3,1,1,3,1,MAH,NA,high,pools,y,no,NA,10389
237,Tegula funebralis,topsnail,1,627,Acanthinucella punctulata,snail,3,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,NA,yes,no,NA,10394
237,Tegula funebralis,topsnail,1,197,Lottia asmi,true limpet,1,2,NA,3,1,MAH,NA,middle,both,y,NA,NA,198
237,Tegula funebralis,topsnail,1,197,Lottia asmi,true limpet,1,10,NA,3,1,MAH,NA,high,both,y,NA,NA,329
237,Tegula funebralis,topsnail,1,205,Lottia strigatella,true limpet,4,10,NA,7,1,PO: Jessica Bean,NA,high,both,y,NA,NA,332
237,Tegula funebralis,topsnail,1,719,Enhydra lutris,mammal,1,1,NA,3,1,MAH,NA,middle,both,y,NA,NA,328
237,Tegula funebralis,topsnail,1,151,Pisaster giganteus,asteroid,1,1,NA,3,1,MAH,NA,NA,pools,y,NA,NA,145
237,Tegula funebralis,topsnail,1,151,Pisaster giganteus,asteroid,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,very low,NA,yes,NA,NA,2357
237,Tegula funebralis,topsnail,1,281,Acanthinucella punctulata,snail,1,1,NA,3,1,MAH,NA,high,pools,y,no,NA,427
237,Tegula funebralis,topsnail,1,281,Acanthinucella punctulata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,both,yes,no,NA,2394
210,Lottia scabra,true limpet,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,74
210,Lottia scabra,true limpet,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,MAH,NA,high,exposed,y,NA,NA,278
210,Lottia scabra,true limpet,1,284,Nucella emarginata,snail,1,1,1,3,1,194,NA,high,pools,NA,yes,NA,3834
210,Lottia scabra,true limpet,1,284,Nucella emarginata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high to middle,NA,yes,NA,NA,2403
210,Lottia scabra,true limpet,1,6,Micrometrus minimus,fish,1,1,NA,3,1,7,NA,NA,NA,NA,NA,NA,99
210,Lottia scabra,true limpet,1,12,Girella nigricans,fish,4,1,NA,3,1,142,USA,NA,NA,NA,NA,NA,486
210,Lottia scabra,true limpet,1,418,Octopus bimaculoides,octopus,1,1,NA,6,1,MAH,NA,low,pools,y,yes,NA,850
210,Lottia scabra,true limpet,1,15,Clinocottus analis,fish,1,1,NA,3,1,154,Mexico,NA,NA,NA,NA,NA,507
210,Lottia scabra,true limpet,1,599,Apohyale grandicornis,amphipod,3,9,NA,3,1,"100, MAH",Central CA,middle,exposed,y,NA,NA,209
210,Lottia scabra,true limpet,1,599,Apohyale grandicornis,amphipod,3,2,NA,3,1,100,NA,high,NA,no,NA,NA,2255
210,Lottia scabra,true limpet,1,600,Apohyale grandicornis,amphipod,1,2,NA,3,1,100,NA,high,NA,no,NA,NA,2256
455,Pollicipes polymerus,barnacle,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,75
455,Pollicipes polymerus,barnacle,1,284,Nucella emarginata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high to middle,NA,yes,NA,NA,2402
411,Mopalia muscosa,chiton,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,76
229,Haliotis cracherodii,abalone,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,77
229,Haliotis cracherodii,abalone,1,508,Betaeus harfordi,shrimp,1,9,NA,3,3,"MAH, 107",San Pedro,low,both,y,NA,NA,311
229,Haliotis cracherodii,abalone,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,MAH,NA,low,pools,y,yes,NA,822
229,Haliotis cracherodii,abalone,1,418,Octopus bimaculoides,octopus,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,middle to low,NA,yes,NA,NA,2460
229,Haliotis cracherodii,abalone,1,66,Cliona celata,sponge,1,28,NA,3,1,MAH,NA,low,pools,y,NA,NA,310
229,Haliotis cracherodii,abalone,1,388,Penitella conradi,boring clam,1,28,NA,3,1,MAH,NA,low,pools,y,NA,NA,309
284,Nucella emarginata,snail,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,78
284,Nucella emarginata,snail,1,627,Acanthinucella punctulata,snail,3,1,1,3,1,MAH,NA,high,pools,y,no,NA,10387
284,Nucella emarginata,snail,1,627,Acanthinucella punctulata,snail,3,1,1,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,NA,yes,no,NA,10393
284,Nucella emarginata,snail,1,151,Pisaster giganteus,asteroid,1,1,NA,3,1,MAH,NA,NA,pools,y,NA,NA,143
284,Nucella emarginata,snail,1,151,Pisaster giganteus,asteroid,1,1,NA,3,1,"Morris, Abbott, & Haderlie",NA,very low,NA,yes,NA,NA,2356
284,Nucella emarginata,snail,1,281,Acanthinucella punctulata,snail,1,1,NA,3,1,MAH,NA,high,pools,y,no,NA,425
284,Nucella emarginata,snail,1,281,Acanthinucella punctulata,snail,1,1,NA,3,1,"Morris, Abbott, & Haderlie; Light & Smith",NA,high,both,yes,no,NA,2393
471,Megabalanus californicus,barnacle,1,150,Pisaster ochraceus,asteroid,1,1,NA,3,1,27,NA,NA,NA,NA,NA,NA,79
1694,Spirorbis bifurcatus,spirorbid polychaete,1,150,Pisaster ochraceus,asteroid,1,1,2,6,1,missing,NA,middle,pools,NA,y,NA,80
1694,Spirorbis bifurcatus,spirorbid polychaete,1,278,Paciocinebrina lurida,snail,1,1,2,3,2,197,"Puget Sound, WA",low,both,NA,no,NA,11311
153,Pisaster brevispinus,asteroid,1,147,Astrometis sertulifera,asteroid,1,1,NA,3,1,17,NA,NA,NA,NA,NA,NA,86
1979,Mediaster aequalis,asteroid,1,146,Solaster dawsoni,asteroid,1,1,NA,3,1,38,NA,all,NA,no,NA,NA,1784
1979,Mediaster aequalis,asteroid,1,147,Astrometis sertulifera,asteroid,1,1,NA,3,1,38,NA,NA,NA,NA,NA,NA,87
160,Ophiopholis aculeata,brittle star,1,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11063
160,Ophiopholis aculeata,brittle star,1,147,Astrometis sertulifera,asteroid,1,1,NA,3,1,39,NA,NA,NA,NA,NA,NA,91
143,Dermasterias imbricata,asteroid,1,424,Arctonoe vittata,scale worm,1,9,NA,3,1,41,NA,NA,NA,NA,NA,NA,93
104,Urticina crassicornis,anemone,1,358,Aeolidia loui,nudibranch,1,3,NA,3,1,162,"CA, USA",NA,NA,NA,NA,NA,683
104,Urticina crassicornis,anemone,1,358,Aeolidia loui,nudibranch,1,3,NA,3,1,162,"CA, USA",NA,NA,NA,NA,NA,700
104,Urticina crassicornis,anemone,1,358,Aeolidia loui,nudibranch,1,3,1,3,1,MAH,NA,low,pools,y,yes,NA,757
104,Urticina crassicornis,anemone,1,358,Aeolidia loui,nudibranch,1,3,NA,3,1,"Kienberger et al, 2016; Morris, Abbott, & Haderlie",NA,middle to low,pools,NA,no,NA,2935
104,Urticina crassicornis,anemone,1,584,Foettingeria actiniarium,ciliate,1,10,NA,3,1,45,NA,NA,NA,NA,NA,NA,95
104,Urticina crassicornis,anemone,1,584,Foettingeria actiniarium,ciliate,1,5,NA,3,3,43,NA,middle to low,pools,NA,no,NA,2934
1329,Allorchestes rickeri,gammarid,1,6,Micrometrus minimus,fish,1,1,2,6,1,7,NA,all,pools,NA,y,NA,98
6,Micrometrus minimus,fish,1,586,Postmonorchis donacis,trematode,1,6,NA,3,1,48/49,NA,NA,NA,NA,NA,NA,105
6,Micrometrus minimus,fish,1,586,Postmonorchis donacis,trematode,1,6,NA,3,1,48,NA,NA,NA,no,NA,NA,1785
6,Micrometrus minimus,fish,1,586,Postmonorchis donacis,trematode,1,6,NA,3,1,49,NA,NA,NA,no,NA,NA,1786
6,Micrometrus minimus,fish,1,586,Postmonorchis donacis,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,2140
6,Micrometrus minimus,fish,1,1183,Caligus hobsoni,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3230
6,Micrometrus minimus,fish,1,1195,Peniculus fissipes,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3233
6,Micrometrus minimus,fish,1,1192,Clavella parva,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3232
6,Micrometrus minimus,fish,1,1125,Bomolochus cuneatus,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3228
6,Micrometrus minimus,fish,1,1127,Holobomolochus embiotocae,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3229
6,Micrometrus minimus,fish,1,1191,Clavella embiotocae,copepod,1,7,NA,6,1,Light & Smith,NA,all,pools,NA,no,NA,3231
6,Micrometrus minimus,fish,1,2124,Genitocotyle acirrus,trematode,1,6,1,3,1,205,NA,all,pools,NA,no,NA,3899
6,Micrometrus minimus,fish,1,1227,Elthusa californica,isopod,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,1906
6,Micrometrus minimus,fish,1,1227,Elthusa californica,isopod,1,6,NA,3,1,Light & Smith,NA,all,NA,no,NA,NA,2518
6,Micrometrus minimus,fish,1,2159,Schikhobalotrema girellae,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1992
6,Micrometrus minimus,fish,1,2165,Neozoogonus californicus,trematode,1,6,NA,3,1,205,NA,NA,NA,no,NA,NA,1993
6,Micrometrus minimus,fish,1,1171,Colobomatus embiotocae,copepod,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,2139
6,Micrometrus minimus,fish,1,2127,Nerocila californica,isopod,1,7,NA,3,1,205,NA,NA,NA,no,NA,NA,2141
161,Amphipholis squamata,brittle star,1,8,Atherinops affinis,fish,1,1,2,6,1,357,Southern California,middle to low,pools,NA,yes,NA,11059
161,Amphipholis squamata,brittle star,1,554,Cancer productus,true crab,4,1,1,3,1,202,NA,low,pools,NA,yes,NA,3802
161,Amphipholis squamata,brittle star,1,555,Cancer productus,true crab,1,1,1,3,1,202,NA,low,pools,NA,yes,NA,3803
