nodeNum,species,synonymies,organismal_category,common_name,range,body_size_mm,province,commonality,reference_justification,zone,habitat_notes,solitary_aggregating_colonial,mobile_or_sessile,trophic_strategy,notes,node_type,node_resolution,aphia,kingdom,phylum,class,order,family,genus,life_stage,web_enter_code,clean_stage
183,Eudistoma psammion,Archidistoma psammion,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie",low,in surfgrass beds,colonial,sessile,filter feeder,NA,Taxonomic,Species,250242,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,adult,3,1
173,Aplidium arenatum,NA,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie",low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,249817,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Aplidium,adult,1,1
174,Polyclinum planum,NA,tunicate,NA,NA,NA,Both,common,"Morris, Abbott, & Haderlie; L&S",very low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,251110,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polyclinidae,Polyclinum,adult,3,1
176,Ritterella pulchra,Sigillinaria,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie","middle, low",deeply shaded rock surfaces (caves),colonial,sessile,filter feeder,NA,Taxonomic,Species,251338,Animalia,Chordata,Ascidiacea,Aplousobranchia,Ritterellidae,Ritterella,adult,3,1
185,Cystodytes lobatus,NA,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie; LS",very low,"under boulders, shaded rocks",colonial,sessile,filter feeder,NA,Taxonomic,Species,250432,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Cystodytes,adult,3,1
186,Clavelina huntsmani,NA,tunicate,lightbulb tunicate,NA,NA,Both,common,"Morris, Abbott, & Haderlie",low,shaded vertical surfaces,colonial,sessile,filter feeder,NA,Taxonomic,Species,250311,Animalia,Chordata,Ascidiacea,Aplousobranchia,Clavelinidae,Clavelina,adult,3,1
187,Distaplia occidentalis,NA,tunicate,NA,NA,NA,Both,abundant,"Morris, Abbott, & Haderlie",low,in surfgrass beds,colonial,sessile,filter feeder,NA,Taxonomic,Species,250152,Animalia,Chordata,Ascidiacea,Aplousobranchia,Holozoidae,Distaplia,adult,3,1
191,Fissurella volcano crucifera,NA,limpet,keyhole limpet,NA,NA,Both,abundant,"Morris, Abbott, & Haderlie",middle,NA,solitary,mobile,grazer,NA,Taxonomic,Species,NA,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Fissurella,adult,3,1
195,Diodora aspera,NA,limpet,rough keyhole limpet,NA,70,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,more common subtidally in the south // mutualistic worm bites predators,solitary,mobile,omnivore,NA,Taxonomic,Species,367955,Animalia,Mollusca,Gastropoda,Lepetellida,Fissurellidae,Diodora,adult,3,1
203,Lottia limatula,NA,true limpet,file limpet,NA,NA,Both,abundant,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,semiprotected,solitary,mobile,grazer,NA,Taxonomic,Species,456596,Animalia,Mollusca,Gastropoda,NA,Lottiidae,Lottia,adult,3,1
208,Lottia pelta,NA,true limpet,shield limpet,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"mussel beds, ontogenetic change in microhabitat (Egregia holdfasts > nearby rocks @ 10mm+)",solitary,mobile,grazer,NA,Taxonomic,Species,456602,Animalia,Mollusca,Gastropoda,NA,Lottiidae,Lottia,adult,3,1
215,Lottia scutum,Notoacmea scutum,true limpet,plate limpet,NA,NA,N,common,"Morris, Abbott, & Haderlie; Light & Smith",middle,prey items are location based,solitary,mobile,grazer,NA,Taxonomic,Species,456605,Animalia,Mollusca,Gastropoda,NA,Lottiidae,Lottia,adult,3,1
201,Lottia gigantea,NA,true limpet,owl limpet,NA,100,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",high to middle,discrete territory of 1000 sq cm,solitary,mobile,grazer,NA,Taxonomic,Species,456593,Animalia,Mollusca,Gastropoda,NA,Lottiidae,Lottia,adult,2,1
601,Ulva sp.,Enteromorpha,green algae,ulva,NA,NA,Both,common,"Morris, Abbott,, Haderlie",all,NA,aggregating,sessile,primary producer,NA,Taxonomic,Genus,NA,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,adult,1,1
182,Eudistoma ritteri,Archidistoma ritteri,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie",low,"surge channels, rocks, near surfgrass",colonial,sessile,filter feeder,NA,Taxonomic,Species,250250,Animalia,Chordata,Ascidiacea,Aplousobranchia,Polycitoridae,Eudistoma,adult,1,1
177,Ritterella aequalisiphonis,Sigillinaria,tunicate,NA,NA,NA,Both,common,"Morris, Abbott, & Haderlie",low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,251327,Animalia,Chordata,Ascidiacea,Aplousobranchia,Ritterellidae,Ritterella,adult,1,1
16,Oligocottus maculosus,NA,fish,tidepool sculpin,NA,NA,Both,present,D. Canestro; FishBase,NA,NA,solitary,mobile,typical predator,NA,Taxonomic,Species,281872,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Oligocottus,adult,1,1
2348,rotifers,NA,microorganism,NA,NA,NA,Both,present,NA,all,planktonic,aggregating,sessile,omnivore,grouped because it's unclear which genera are potentially rocky intertidal species,Common Name,Phylum,14260,Animalia,Rotifera,NA,NA,NA,NA,adult,1,1
655,Gelidium sp.,NA,red algae,NA,NA,30000,Both,common,Abbott & Hollenberg,all,NA,aggregating,sessile,primary producer,NA,Taxonomic,Genus,NA,Plantae,Rhodophyta,Florideophyceae,Gelidiales,Delidiaceae,Gelidium,adult,1,1
517,Hippolyte californiensis,NA,shrimp,grass shrimp,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"on eelgrass, nocturnal",solitary,mobile,scavenger,NA,Taxonomic,Species,515276,Animalia,Arthropoda,Malacostraca,Decapoda,Hippolytidae,Hippolyte,adult,2,1
18,Heterostichus rostratus,NA,fish,kelpfish,NA,NA,N,present,D. Canestro; FishBase,NA,NA,solitary,mobile,typical predator,NA,Taxonomic,Species,281075,Animalia,Chordata,Teleostei,Blenniiformes,Clinidae,Heterostichus,adult,1,1
765,Pterocladiella capillacea,Pterocladia capillacea,red algae,NA,"Santa Barbara, CA, to Baja California",30000,S,common,"Abbott & Hollenberg; Patarra, Iha, & Neto 2019",all,exposed,aggregating,sessile,primary producer,RIZ Lit Search 95,Taxonomic,Species,145599,Plantae,NA,Florideophyceae,Gelidiales,Pterocladiaceae,Pterocladiella,adult,1,1
649,Eisenia arborea,NA,brown algae,NA,"Vancouver, British Columbia; Monterey, CA; Santa Catalina; Southern CA to Baja California",2m,Both,locally present,Abbott & Hollenberg,low,NA,aggregating,sessile,primary producer,NA,Taxonomic,Species,371990,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Eisenia,adult,1,1
2378,Sargassum muticum,NA,brown algae,NA,"Invasive: British Columbia to San Diego, CA",2m,Both,common,Abbott & Hollenberg,low,forming dense stands in quiet water,aggregating,sessile,primary producer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,adult,1,1
14,Leptocottus armatus,NA,fish,Pacific staghorn sculpin,NA,NA,N,present,D. Canestro; FishBase,NA,NA,solitary,mobile,typical predator,NA,Taxonomic,Species,254345,Animalia,Chordata,Teleostei,Perciformes,Cottidae,Leptocottus,adult,1,1
549,Cancer antennaria,NA,true crab,rock crab,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie; light & Smith",low,NA,solitary,mobile,carnivore (scavenger + predator),NA,Taxonomic,Species,452126,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,adult,2,1
562,Cancer gracilis,NA,true crab,graceful rock crab,NA,NA,Both,fairly common,Light & Smith,low,sandy shores; but I've seen them in RIZ!,solitary,mobile,carnivore (scavenger + predator),NA,Taxonomic,Species,452220,Animalia,Arthropoda,Malacostraca,Decapoda,Cancridae,Cancer,adult,1,1
1596,Nereis eakini,NA,polychaete,NA,Central California,NA,N,present,Light & Smith,all,known only from central California in intertidal rocky habitats,solitary,mobile,omnivore,diet and trophic strategy inferred using similar local nereid N. vexillosa (1600),Taxonomic,Species,1037493,Animalia,Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,adult,1,1
2291,Zostera sp.,NA,angiosperm,NA,NA,NA,NA,present,PO,low,NA,aggregating,sessile,primary producer,NA,Taxonomic,Genus,370435,Plantae,Traecheophyta,Magnoliopsida,Alismatales,Zosteraceae,Zostera,adult,1,1
8,Atherinops affinis,NA,fish,topsmelt,"Vancouver Island, British Columbia, Canada to Gulf of California",356,Both,common,D. Canestro; FishBase; Miller & Lea 1972,middle to low,common in bays and kelp beds,solitary,mobile,omnivore,NA,Taxonomic,Species,279812,Animalia,Chordata,Teleostei,Atheriniformes,Atherinidae,Atherinops,adult,1,1
236,Tegula brunnea,Chlorostoma brunnea,topsnail,brown turban snail,NA,19-45mm,Both,abundant,"Morris, Abbott, & Haderlie; light & Smith",low,mostly subtidal,solitary,mobile,grazer,NA,Taxonomic,Species,534187,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Tegula,adult,3,1
617,Egregia menziesii,NA,brown algae,feather boa kelp,Alaska to Baja California,NA,NA,common,Abbott & Hollenberg,middle to low,"in protected to moderately exposed areas, mid to low, forming belts in intertidal",solitary,sessile,primary producer,NA,Taxonomic,Species,372502,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Lessoniaceae,Egregia,adult,1,1
220,Pyura haustor,wrinkled sea squirt,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie; L&S",low,"on rocks, pilings, floats, in mussel beds,, kelp holdfasts.",solitary,sessile,filter feeder,NA,Taxonomic,Species,251266,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Pyura,adult,3,1
222,Boltenia villosa,spiny headed tunicate,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie; L&S",very low,NA,solitary,sessile,filter feeder,NA,Taxonomic,Species,250073,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,adult,3,1
217,Styela montereyensis,NA,tunicate,NA,NA,250,Both,fairly common,"Morris, Abbott, & Haderlie",low,NA,solitary,sessile,filter feeder,NA,Taxonomic,Species,240756,Animalia,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,adult,3,1
223,Halocynthia hilgendorfi,NA,tunicate,NA,NA,NA,Both,present,"Morris, Abbott, & Haderlie; L&S",very low,NA,solitary,sessile,filter feeder,NA,Taxonomic,Species,250676,Animalia,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,adult,3,1
658,Membranipora sp.,NA,bryozoan,NA,NA,NA,NA,present,NA,NA,NA,colonial,sessile,filter feeder,NA,Taxonomic,Genus,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,Membranipora,adult,2,1
623,Celleporella sp.,Hippothoa hyalina,bryozoan,NA,NA,NA,both,common,NA,NA,NA,colonial,sessile,filter feeder,NA,Taxonomic,Genus,NA,Animalia,Bryozoa,Gymnolaemata,Cheilostomatida,Hippothoidae,Celleporella,adult,1,1
86,Obelia bidentata,NA,hydroid,NA,NA,NA,Both,abundant,"Morris, Abbott, & Haderlie; L&S",low,NA,colonial,sessile,filter feeder,NA,Taxonomic,Species,117385,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,hydroid colony,3,5
87,Obelia geniculata,NA,hydroid,NA,British Columbia to the tropics,NA,Both,abundant,"Morris, Abbott, & Haderlie; L&S",low,"On various substrates, especially algae",colonial,sessile,filter feeder,NA,Taxonomic,Species,117388,Animalia,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,Obelia,hydroid colony,3,5
232,Calliostoma ligatum,NA,topsnail,blue topsnail,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,uncommon in intertidal in SoCal,solitary,mobile,omnivore,NA,Taxonomic,Species,580412,Animalia,Mollusca,Gastropoda,Trochida,Calliostomatidae,Calliostoma,adult,3,1
234,Margarites pupillus,NA,topsnail,little margarite,NA,NA,Both,present,"Morris, Abbott, & Haderlie",low,little info,solitary,mobile,micropredator,NA,Taxonomic,Species,528731,Animalia,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,adult,3,1
624,Saccharina dentigera,Laminaria dentigera,brown algae,NA,Bering Sea to mid-Baja California,NA,both,common,Abbott & Hollenberg,low,"rocky substrates; common in groups, moderately exposed areas",aggregating,sessile,primary producer,NA,Taxonomic,Species,NA,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,adult,1,1
247,Littorina keenae,Littorina planaxis,littorine,eroded periwinke,Coos Bay to Baja California,NA,Both,abundant,"Morris, Abbott, & Haderlie",high,highest RIZ mollusk,solitary,mobile,grazer,NA,Taxonomic,Species,445651,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,adult,3,1
248,Littorina scutulata,NA,littorine,checkered periwinkle,"Sitka, AK to Baja California",NA,Both,abundant,"Morris, Abbott, & Haderlie; Light & Smith",high to middle,hide at low tide in cracks or holdfasts,solitary,mobile,grazer,NA,Taxonomic,Species,445657,Animalia,Mollusca,Gastropoda,Littorinimorpha,Littorinidae,Littorina,adult,3,1
401,Stenoplax heathiana,NA,chiton,NA,NA,NA,Both,fairly common,"Morris, Abbott, & Haderlie",middle to low,"under rocks buried in sand/gravel, nocturnal",solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,848155,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Stenoplax,adult,1,1
403,Stenoplax conspicua,NA,chiton,NA,Pacific Northwest to Northern Baja California,NA,S,common,"Morris, Abbott, & Haderlie; Light & Smith",low,under rocks or in tide pools in urchin depressions; rare North of Point Conception; common under rocks in a similar habitat to S. heathiana.,solitary,mobile,grazer,assuming all chiton eat microalgal film unless otherwise noted,Taxonomic,Species,848098,Animalia,Mollusca,Polyplacophora,Chitonida,Ischnochitonidae,Stenoplax,adult,3,1
250,Thylacodes squamigerus,Serpulorbis squamigerus,vermetid,scaled worm snail,NA,NA,Both,common,"Morris, Abbott, & Haderlie; MacGintie & MacGintie 1949; Hadfield 1967; Light & Smith",all,"upper surfaces of protected rocks; individuals north of Point Conception, aggregated South",aggregating,sessile,filter feeder,NA,Taxonomic,Species,709499,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Thylacodes,adult,3,1
462,Semibalanus cariosus,NA,barnacle,NA,North to San Francisco,NA,N,common,"Morris, Abbott, & Haderlie; Light & Smith",low,on rocks,aggregating,sessile,filter feeder,NA,Taxonomic,Species,594746,Animalia,Arthropoda,Thecostraca,Balanomorpha,Balanidae,Semibalanus,adult,1,1
371,Pododesmus cepio,NA,clam,abalone jingle,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"protected nooks; common on rocks, abalone shells,, in dead shells",solitary,sessile,filter feeder,NA,Taxonomic,Species,600577,Animalia,Mollusca,Bivalvia,Pectinida,Anomiidae,Pododesmus,adult,2,1
390,Penitella penita,NA,boring clam,flat-tipped piddock,NA,70-95mm,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",middle to low,"bores in clay, soft sandstone,  shale,, concrete",solitary,sessile,filter feeder,NA,Taxonomic,Species,507013,Animalia,Mollusca,Bivalvia,Myida,Pholadidae,Penitella,adult,1,1
363,Adula californiensis,NA,boring clam,California pea-pod borer,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,burrows in soft shale,solitary,sessile,filter feeder,NA,Taxonomic,Species,505934,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Adula,adult,1,1
384,Hiatella arctica,Antisabia panamensis (,boring clam,little gaper,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"crevices, empty pholad burrows, bores if settles on flat rock",solitary,sessile,filter feeder,NA,Taxonomic,Species,140103,Animalia,Mollusca,Bivalvia,Adapedonta,Hiatellidae,Hiatella,adult,1,1
251,Petaloconchus montereyensis,NA,vermetid,NA,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"patchy, undersides of rocks; Under rocks in low intertidal in areas of heavy but broken wave action",solitary,sessile,filter feeder,NA,Taxonomic,Species,549434,Animalia,Mollusca,Gastropoda,Littorinimorpha,Vermetidae,Petaloconchus,adult,3,1
525,Pagurus hirsutiusculus,NA,hermit crab,white banded hermit crab,NA,NA,Both,present,"Morris, Abbott, & Haderlie",middle to low,tidepools with sandy or rocky bottoms,aggregating,mobile,scavenger,NA,Taxonomic,Species,366699,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,adult,3,1
526,Pagurus hemphilli,NA,hermit crab,NA,NA,NA,N,present,"Morris, Abbott, & Haderlie",middle to low,more common subtidally,solitary,mobile,scavenger,little known,Taxonomic,Species,366698,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,adult,1,1
527,Pagurus granosimanus,NA,hermit crab,blue spotted hermit crab,NA,NA,Both,common,"Morris, Abbott, & Haderlie",low,"more common N, tidepools with gravel bottoms",aggregating,mobile,scavenger,NA,Taxonomic,Species,366694,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,adult,1,1
419,Octopus rubescens,O. rufescens,octopus,red octopus,Alaska to Northern California,100,N,uncommon,"Morris, Abbott, & Haderlie; Light & Smith",low,"under stones, in kelp holdfasts; live in rocky inshore areas, on sand/mud bottoms offshore",solitary,mobile,typical predator,"parasites differ N, S of PC",Taxonomic,Species,342023,Animalia,Mollusca,Cephalopoda,Octopoda,Octopodidae,Octopus,adult,2,1
2293,Porichthys notatus,NA,fish,midshipman,"Sitka, Alaska, U.S.A., to Magdalena Bay,",NA,Both,present,NA,low,"in rock nests, males mostly",solitary,mobile,typical predator,NA,Taxonomic,Species,275658,Animalia,Chordata,Teleostei,Batrachoidiformes,Batrachoididae,Porichthys,adult,1,1
258,Crepidula adunca,Garnotia,slipper snail,hooked slipper snail,NA,NA,Both,abundant,"Morris, Abbott, & Haderlie",middle,"uncommon S., on shells of larger snails, OMG SMALL ONES ARE MALES, LARGE ONES ARE FEMALES, THE MALES CHILL ON TOP OF THE FEMALES ITS SO CUTE",solitary (in stacks of two),sessile,filter feeder,NA,Life Stage,Species,572177,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,adult,3,1
261,Crepidula perforans,NA,slipper snail,Western white slipper snail,NA,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",low,"under rocks, inside gastropod shell apertures, inside burrows -- M & H account of this guy, C. nummaria is super confusing… are they separate or not? Investigate",solitary,mobile,filter feeder,NA,Taxonomic,Species,572100,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,adult,1,1
260,Bostrycapulus aculeatus,Crepidula aculeata,slipper snail,spiny slipper snail,NA,NA,Both,uncommon,"Morris, Abbott, & Haderlie",low,NA,solitary,mobile,filter feeder,NA,Taxonomic,Species,419700,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Bostrycapulus,adult,3,1
262,Crepidula nummaria,NA,slipper snail,white slipper snail,NA,NA,Both,common,"Morris, Abbott, & Haderlie; Light & Smith",low,"protected areas, under rocks, in holes or abandoned shells OR inside apertures of gastropod shells",solitary,mobile,filter feeder,NA,Taxonomic,Species,572185,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,adult,3,1
263,Crepidula onyx,NA,slipper snail,onyx slipper snail,NA,NA,S,present,"Morris, Abbott, & Haderlie",low,protected areas,solitary,mobile,filter feeder,NA,Taxonomic,Species,397063,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,adult,3,1
259,Crepidula adunca,Garnotia,slipper snail,hooked slipper snail,NA,NA,Both,abundant,"Morris, Abbott, & Haderlie",middle,"uncommon S., on shells of larger snails, OMG SMALL ONES ARE MALES, LARGE ONES ARE FEMALES, THE MALES CHILL ON TOP OF THE FEMALES ITS SO CUTE",solitary,mobile,grazer,NA,Life Stage,Species,572177,Animalia,Mollusca,Gastropoda,Littorinimorpha,Calyptraeidae,Crepidula,juvenile,3,4
417,Cryptochiton stelleri,NA,chiton,gumboot chiton,NA,NA,Both,present,"Morris, Abbott, & Haderlie; Light & Smith",low tidepools,next to deep pools or channels,solitary,mobile,grazer,NA,Taxonomic,Species,240776,Animalia,Mollusca,Polyplacophora,Chitonida,Acanthochitonidae,Cryptochiton,adult,1,1
279,Roperia poulsoni,NA,murex,Poulson's rock snail,NA,10-65mm,S,present,"Morris, Abbott, & Haderlie",low tidepools,NA,solitary,mobile,typical predator,NA,Taxonomic,Species,404119,Animalia,Mollusca,Gastropoda,Neogastropoda,Muricidae,Roperia,adult,1,1
